id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA781P3_1,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,13762,31774,15026.8768318101,34717.4978862916,152,167.546614454179,2061,2254.92929004861,161,0.480666610819075,0,0.302222417427969,0.302081932217793
CGPLPA781P3_1,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,13457,31425,14779.8351766806,34581.7481335444,148,165.578226255168,2151,2372.12381104964,161,0.492063966427164,373,0.299830667082572,0.299419795426599
CGPLPA781P3_1,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,13533,31766,14717.9782825674,34599.6259780975,118,128.807519953608,2221,2418.51676598019,162,0.47089025567824,68,0.298748316739884,0.298432547630995
CGPLPA781P3_1,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,12745,27447,13874.1248612619,29940.6521026334,146,161.609092701261,2311,2525.71768538346,161,0.4723562099932,184,0.317102906050955,0.316654010876162
CGPLPA781P3_1,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,15732,35031,17073.4463536482,38061.754108551,157,172.813996330383,2485,2706.93408294348,161,0.466467933714072,308,0.309910761775309,0.309665081663279
CGPLPA781P3_1,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,16061,34555,17330.6294174442,37389.6132631393,155,169.056020037194,2438,2641.64586335399,161,0.455436110432446,111,0.317310731784416,0.316713314277637
CGPLPA781P3_1,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,15196,33240,16374.4679112054,35839.7813736858,138,150.631843329101,2513,2716.28948593998,161,0.452051989742988,754,0.313733586588488,0.313601519421702
CGPLPA781P3_1,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,14827,34121,15850.1809916463,36489.2398863287,144,156.608029829084,2143,2299.43576570702,161,0.435115643603006,98,0.302913295742421,0.302834474011466
CGPLPA781P3_1,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,14666,33156,15600.704520271,35280.941880712,127,137.434740441644,2308,2467.15062285854,161,0.427429213840858,0,0.306678934381665,0.306607698920089
CGPLPA781P3_1,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,15438,36415,16366.0717768181,38619.9318473885,127,136.27612393004,2359,2503.19638186953,161,0.418390474613077,63,0.297726264632712,0.29764068486718
CGPLPA781P3_1,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,15079,35171,15824.6851775537,36915.9183860444,132,141.016675903117,2106,2211.29721548123,161,0.400119836915104,0,0.30007960199005,0.300047479708329
CGPLPA781P3_1,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,14945,35111,15607.7337392602,36652.0696205493,117,124.195899813286,2177,2276.88792441977,162,0.391472397325692,735,0.298565606520697,0.298656572276033
CGPLPA781P3_1,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,14276,34966,14629.1281250058,35834.8971771056,107,112.329375618038,1795,1841.3345402389,162,0.36292155482559,0,0.289915113114821,0.289892216037585
CGPLPA781P3_1,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,14547,35562,15083.3915973862,36878.842730881,133,140.78358712369,1920,1991.31905866122,162,0.380363099574403,134,0.290307130455607,0.290276039750294
CGPLPA781P3_1,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,13806,33828,14190.6094779753,34779.4935348008,108,112.461933467306,1819,1871.0856154081,162,0.367350739492746,215,0.289834991812571,0.289781082842996
CGPLPA781P3_1,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,14814,35056,15435.0006921384,36540.5457937946,106,111.91934145334,2091,2184.85133068366,162,0.388607371271631,0,0.297052336073792,0.296966587861002
CGPLPA781P3_1,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,14603,33841,15323.1943266335,35484.5519845961,123,130.064819557594,2114,2223.16761186732,161,0.39954440520116,437,0.301440838906779,0.30159169495079
CGPLPA781P3_1,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,14798,35665,15303.9058152384,36883.2538539965,114,120.473897716117,2051,2120.59036217145,162,0.376587937979783,0,0.29324455541684,0.293250407039498
CGPLPA781P3_1,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,13026,31388,13410.908708114,32249.1973341899,103,108.550926570851,1765,1817.71687839838,162,0.368062097575731,14251,0.293285900842077,0.293711729352727
CGPLPA781P3_1,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,13548,32229,14007.735110031,33277.6271401384,113,119.233551719787,1821,1891.28931795467,162,0.376897361195531,771,0.295956484697556,0.296238295393007
CGPLPA781P3_1,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,15157,33952,16146.2334544635,36212.3461393603,127,137.724357179697,2258,2412.33772242351,161,0.430066609702101,224,0.308639964161355,0.308377988473318
CGPLPA781P3_1,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,14944,35513,15740.4788575529,37429.8442873676,146,157.318386602982,2139,2259.70567364758,162,0.408084828030791,0,0.296172978972194,0.296038803726109
CGPLPA781P3_1,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,14384,30809,15435.1837326844,33069.9656720825,142,154.730424285468,2359,2542.77823109612,161,0.44236969010777,91,0.31827937954993,0.318217424790934
CGPLPA781P3_1,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,14708,32992,15752.9114094759,35281.8934579665,165,178.694874106189,2348,2529.530367634,161,0.437607989962759,75,0.308343815513627,0.308669964554434
CGPLPA781P3_1,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,14559,33442,15378.4591414617,35293.9481260578,128,136.558142471847,2103,2225.40726123438,161,0.410982043319,0,0.303306181121227,0.303487834321207
CGPLPA781P3_1,chr1,165000001,170000000,26,1q,0.405533,0.971568553074625,15085,35151,15896.0849699186,37041.0544178817,127,135.666500949641,2174,2291.60654528263,161,0.407449797285722,435,0.300282665817342,0.300282281093224
CGPLPA781P3_1,chr1,170000001,175000000,27,1q,0.3872476,0.957507720430439,14963,34130,15587.0950841009,35559.8828625699,102,108.409634056421,2136,2225.82685486059,161,0.387612748631431,161,0.304788870103681,0.304751047077562
CGPLPA781P3_1,chr1,175000001,180000000,28,1q,0.406983,0.969963613340302,14878,36015,15680.0486383744,37981.6134637831,129,137.61625970049,2085,2201.65020475814,162,0.408556499143239,0,0.292338828522587,0.2922020679964
CGPLPA781P3_1,chr1,180000001,185000000,29,1q,0.4149038,0.975798854698569,15357,35044,16234.2418882645,37085.0322638016,117,126.838909335219,2280,2413.45769958854,161,0.415092238342362,50,0.304696335390171,0.304472297240292
CGPLPA781P3_1,chr1,185000001,190000000,30,1q,0.3567384,0.96796649919637,14155,34051,14503.5719505041,34807.5064462626,96,101.220776377208,1986,2032.53433912728,162,0.36122752943048,0,0.293635647014894,0.294124006654356
CGPLPA781P3_1,chr1,190000001,195000000,31,1q,0.3502344,0.977435172484538,13896,33994,14178.6738773332,34619.0825200778,86,89.7179227939511,1924,1960.25521578493,162,0.355891583166333,0,0.290164961369806,0.290559954475395
CGPLPA781P3_1,chr1,195000001,200000000,32,1q,0.3571322,0.966943942652949,13979,33329,14328.0158726648,34107.145481145,120,126.045280406152,1927,1974.16109509432,161,0.362455678249418,0,0.295489135030016,0.295818481288859
CGPLPA781P3_1,chr1,200000001,205000000,33,1q,0.4613638,0.976426043146045,14729,33460,15954.6405419442,36274.3215460053,158,173.209404026095,2371,2574.47312164187,161,0.462040104105052,2672,0.305650667164706,0.305474968372488
CGPLPA781P3_1,chr1,205000001,210000000,34,1q,0.4082326,0.94970637914689,13795,31659,14752.0800806533,33851.9133952279,145,157.148359747141,2076,2224.09356424417,161,0.4351899318301,73,0.303493641923703,0.303515802420099
CGPLPA781P3_1,chr1,210000001,215000000,35,1q,0.4151962,0.972598435935041,15000,34956,15856.7500621133,36991.1136819101,142,152.514354417679,2131,2262.34026246247,161,0.414553409025637,420,0.300264232524622,0.300045241921562
CGPLPA781P3_1,chr1,215000001,220000000,36,1q,0.3751916,0.978365169088431,14544,35701,15054.8852430582,36956.3449723094,113,119.198651599343,1850,1917.88049851425,162,0.377849754826846,0,0.289461637973928,0.289454511664483
CGPLPA781P3_1,chr1,220000001,225000000,37,1q,0.4082454,0.942605409184575,14356,32900,15157.9983359909,34751.0423619524,125,135.062281189104,2057,2173.67266133273,161,0.411847768922691,5110,0.303792111054681,0.30371247621707
CGPLPA781P3_1,chr1,225000001,230000000,38,1q,0.446534,0.964762640865008,14424,32764,15453.638405954,35117.6906995854,129,140.529051742715,2290,2468.85847552885,161,0.44254540689822,81,0.305670933288124,0.305581021485576
CGPLPA781P3_1,chr1,230000001,235000000,39,1q,0.4243056,0.978891102961054,15033,35248,15987.3008799365,37506.9824698036,129,138.120253929219,2245,2389.0258774273,161,0.424463963536226,216,0.298979733895507,0.298859987999338
CGPLPA781P3_1,chr1,235000001,240000000,40,1q,0.3959488,0.979567726804698,14352,33300,15050.7042817586,34904.4508917659,122,130.335178539991,2035,2137.01747161804,161,0.399535425324741,6242,0.301183580961974,0.301284306484053
CGPLPA781P3_1,chr1,240000001,245000000,41,1q,0.4035464,0.942930536011346,13775,32640,14487.9758117171,34316.2392066751,123,131.175735251311,1868,1965.70107697963,162,0.403698508449366,131,0.296779058494021,0.296859109530953
CGPLPA781P3_1,chr2,5000001,10000000,42,2p,0.4117116,0.983540817143638,14765,34737,15475.8156109534,36379.0748001449,147,156.575682482008,2083,2186.83567688767,162,0.421677878295832,47,0.298270776938306,0.298444669119215
CGPLPA781P3_1,chr2,10000001,15000000,43,2p,0.4151678,0.971956989595899,14524,34623,15178.5990966187,36139.564592758,142,151.378358091149,2066,2163.36998219328,162,0.416885600233668,0,0.295521598469896,0.295774400434379
CGPLPA781P3_1,chr2,15000001,20000000,44,2p,0.4015392,0.973326020890848,14855,36071,15462.6459634745,37587.692093648,124,131.670043120243,1990,2075.38327463243,162,0.4097645173454,51,0.291697757530535,0.291471205081199
CGPLPA781P3_1,chr2,20000001,25000000,45,2p,0.4111368,0.976975110457399,14960,34862,15620.0846390414,36378.8643363411,124,131.310953484205,2123,2220.49744766478,162,0.414876606041983,394,0.30026895748866,0.300392314591518
CGPLPA781P3_1,chr2,25000001,30000000,46,2p,0.4501372,0.984152373758884,14902,32849,15792.2937342086,34861.0106148577,131,140.530247493447,2457,2610.57857909995,161,0.447128468980314,0,0.312077233984629,0.311772231587883
CGPLPA781P3_1,chr2,30000001,35000000,47,2p,0.4073216,0.972412867743209,14562,34535,15164.8686840345,35971.8425749478,142,150.451269156982,2109,2203.57506035681,161,0.408700046739893,488,0.296596533393079,0.296555416073434
CGPLPA781P3_1,chr2,35000001,40000000,48,2p,0.3922976,0.971895064170375,14560,33772,15040.7319510196,34865.5382549224,123,129.458728814482,2060,2132.6177397985,161,0.392678214391765,105,0.301249689646611,0.301379603984687
CGPLPA781P3_1,chr2,40000001,45000000,49,2p,0.4021576,0.976630793187146,15141,33903,15712.6595718051,35143.8835717571,130,137.763399808066,2251,2345.86657653382,161,0.401922216820613,0,0.308722779544898,0.308960432632042
CGPLPA781P3_1,chr2,45000001,50000000,50,2p,0.4221228,0.978231913599238,15523,34943,16275.7503687512,36630.8953892046,127,134.487087088544,2266,2386.14021733677,161,0.422065873361206,0,0.307593231086276,0.307631491953045
CGPLPA781P3_1,chr2,50000001,55000000,51,2p,0.370803,0.980493071631077,14776,34888,15112.6299351594,35621.7777030913,117,121.630200867945,1828,1872.30517147185,161,0.372746807727334,790,0.297519329896907,0.297877330960801
CGPLPA781P3_1,chr2,55000001,60000000,52,2p,0.3748388,0.964468571694073,14688,35298,15040.4223197067,36135.117555906,107,112.232325950487,1944,1993.0858346718,162,0.377295385975364,229,0.293842275837234,0.293898654635866
CGPLPA781P3_1,chr2,60000001,65000000,53,2p,0.4065828,0.973348360161514,14887,33169,15485.5620830801,34500.4245173293,131,138.393985218175,2241,2332.68597465623,161,0.405799357499802,781,0.309784418178791,0.309798068144028
CGPLPA781P3_1,chr2,65000001,70000000,54,2p,0.4059858,0.971331164090162,15383,35274,16020.8418450561,36707.1764748453,135,142.416667685668,2314,2413.13294519062,161,0.407299928444997,107,0.303669779102592,0.303839255779679
CGPLPA781P3_1,chr2,70000001,75000000,55,2p,0.4386006,0.965967399000569,14857,32665,15679.6815807057,34475.3942960241,139,149.524490751254,2383,2519.56255206238,161,0.437876668531692,182,0.312634148394428,0.312624022725893
CGPLPA781P3_1,chr2,75000001,80000000,56,2p,0.3706974,0.961424407917358,14262,34821,14593.886538009,35584.930914465,110,114.940893152907,1730,1771.44439053369,162,0.375677002533236,271,0.290569036122486,0.290837594007298
CGPLPA781P3_1,chr2,80000001,85000000,57,2p,0.3676334,0.976022600758484,14697,36039,15019.189397303,36812.3372566379,110,114.176340591456,1869,1907.06502612034,162,0.372778905434886,348,0.289675969725639,0.28976938104834
CGPLPA781P3_1,chr2,100000001,105000000,58,2q,0.406374,0.98007751212363,15181,35665,15800.740821566,37118.2827829322,128,135.71066807316,2123,2215.53144123132,161,0.407990281936833,0,0.298568225622468,0.298583377872885
