id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGH16N_19,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,18231,22867,21907.2231591717,27570.7307926702,733,875.512886259743,4433,5348.63472405575,155,0.481655066574442,0,0.443598228624264,0.442767362217414
CGH16N_19,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,18517,22747,22309.9648427612,27494.1379466499,738,884.175223149126,4283,5177.08747088846,155,0.493459220049692,373,0.448744668476154,0.447954357035513
CGH16N_19,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,18068,22516,21767.7570897333,27185.4481271569,709,854.062182769359,4519,5458.29712888967,155,0.471991181349865,68,0.445200078848807,0.444664593325195
CGH16N_19,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,17426,20679,20993.5657919463,24979.7807775804,593,714.559420881407,4782,5776.7552256793,155,0.475460901563938,184,0.457315312951056,0.456646456228659
CGH16N_19,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,18146,23368,21882.4335656736,28245.4777077381,659,793.101597630499,4384,5296.26973353084,155,0.469592757265288,308,0.437105554752614,0.436531924227217
CGH16N_19,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,17638,23328,21264.6317871838,28182.9405982223,673,810.258998973378,4437,5361.01975994013,156,0.45713842347426,111,0.430552165210174,0.430043999358395
CGH16N_19,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,18041,22799,21730.259930287,27509.1514805305,593,712.329376544585,4669,5635.83443679625,156,0.454960088499414,754,0.441748285994123,0.441318433906239
CGH16N_19,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,16831,23200,20264.2054636169,28013.1327498194,578,696.229976516602,4115,4971.76647615178,156,0.43898376710491,98,0.420449151907272,0.41974570706504
CGH16N_19,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,17160,23107,20599.7406678196,27803.5544370017,586,703.951454334958,4462,5383.58158239575,156,0.431102063334437,0,0.426155412620756,0.425585502458235
CGH16N_19,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,16695,24611,20138.9693137581,29712.7546642017,536,644.997286917792,4156,5026.38184128402,158,0.419645419366059,63,0.404178569699317,0.403977389481292
CGH16N_19,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,16014,23906,19248.300692548,28737.2171572994,532,640.827161638182,4290,5170.48925819633,158,0.402512627955836,0,0.401152304609218,0.401127289128739
CGH16N_19,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,15642,23776,18755.2403883616,28547.7803977007,499,599.471823689226,4278,5147.91607877577,158,0.392576083267338,735,0.396823786087574,0.396491388429209
