id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA767P,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,10003,29273,12787.9991415497,37642.5572784237,131,154.213723240709,1910,2442.46268177367,164,0.510084226831571,0,0.25468479478562,0.253576403858295
CGPLPA767P,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,10254,29851,12707.2804409137,36925.3823861936,115,136.864023371159,1998,2478.77600602747,164,0.516137903264011,373,0.255678843037028,0.256026570349023
CGPLPA767P,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,9858,28009,12925.9682414625,36870.7915424272,109,136.0764110557,1846,2449.15047546479,163,0.500937672643263,68,0.260332215385428,0.259574484315028
CGPLPA767P,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,9412,25586,12300.2545057678,33523.6626165505,127,162.606984130078,1978,2601.13130412515,163,0.500792927795596,184,0.268929653123036,0.268424335548063
CGPLPA767P,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,10174,29055,13596.5656015374,39145.929967608,117,143.240062758463,1924,2567.67945620414,164,0.494982553913254,308,0.259348951031125,0.257791472603194
CGPLPA767P,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,10278,28167,14176.7956155923,39252.4790345921,111,138.697349654533,1857,2605.48378373592,163,0.48520550317967,111,0.267342957471713,0.265337602062006
CGPLPA767P,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,10041,27059,14068.8794349707,38045.2320214398,130,176.946723759197,2083,2916.18648313437,163,0.484565665301554,754,0.270646900269542,0.269962953253808
CGPLPA767P,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,9340,26175,13936.7758003705,39341.5803991718,124,175.831654276335,1734,2570.60585784723,163,0.466434591817622,98,0.262987470083064,0.261584192803797
CGPLPA767P,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,9463,26120,14221.292878796,39899.0315458841,115,169.648842522888,1825,2792.3204490526,163,0.464442342030221,0,0.265941601326476,0.262771759592608
CGPLPA767P,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,8449,24708,13552.50025135,39981.7810426532,104,169.175164012257,1505,2434.72483279033,164,0.444064603348099,63,0.254817987152034,0.253155546759308
