id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA768P6,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,15021,42477,13222.0838575209,37363.7843562575,148,131.044966192587,3299,2896.57083540431,164,0.483386496021003,0,0.261243869351977,0.261379004144868
CGPLPA768P6,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,15199,42203,13387.631588849,37156.1940659615,166,146.278550716422,3475,3058.54874943715,164,0.495100011467326,373,0.264781714922825,0.264871750711549
CGPLPA768P6,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,15255,40745,13405.3257082696,35791.6870161279,160,141.892535936965,3452,3027.59819084573,164,0.474128531168221,68,0.272410714285714,0.272482513996662
CGPLPA768P6,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,14198,35641,12481.1008771861,31311.8209556004,147,129.930867763765,3311,2905.10736095128,163,0.473919732817982,184,0.284877304921848,0.285002698035138
CGPLPA768P6,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,15131,44754,13279.1986259033,39273.8332610457,155,137.373192030111,3275,2871.13070806873,164,0.470836452657348,308,0.252667612924772,0.252681874843476
CGPLPA768P6,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,15286,44428,13402.0217817684,38947.9118437376,147,129.257794132663,3340,2922.32248401878,164,0.458815366845461,111,0.255986870750578,0.256008381551006
CGPLPA768P6,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,15607,42216,13683.0594860186,36989.9929320501,141,124.234944985111,3503,3064.59803281056,164,0.455835000894789,754,0.269909897445653,0.270026351938089
CGPLPA768P6,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,14854,43438,12991.1310179873,37961.0674197684,140,122.900788523787,3311,2889.5755400966,164,0.439163467923489,98,0.254820558567213,0.254967036090848
CGPLPA768P6,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,15157,43623,13266.5834469924,38165.0828438916,127,111.262196928459,3213,2804.04476366889,164,0.431350128783001,0,0.257859816264035,0.257945822170335
CGPLPA768P6,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,15436,48342,13445.9812811281,42091.1525571725,125,109.109525728619,3092,2688.83717177537,165,0.420778565564594,63,0.242027031264699,0.242107943853869
CGPLPA768P6,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,14931,45913,13010.2180713032,40006.5411189232,121,105.871324932344,3119,2711.59756658092,165,0.404377223643967,0,0.245398067188219,0.24539821501767
CGPLPA768P6,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,14438,44759,12584.2158484951,39004.8575942127,103,89.5895106651786,2974,2584.28962809041,165,0.394746121977069,735,0.24389749480548,0.243931805878826
CGPLPA768P6,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,13391,45409,11696.8791169571,39694.7373588709,91,78.8485870474672,2438,2130.14599927875,165,0.367071369172822,0,0.227738095238095,0.227602864417754
CGPLPA768P6,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,14231,46620,12405.1627942821,40646.7460257597,110,95.6070074795871,2617,2278.11972696129,165,0.383694674258391,134,0.233866329230415,0.233830658880943
CGPLPA768P6,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,13205,43649,11526.4181748596,38114.3141366284,69,59.7563234262667,2527,2204.67142913956,165,0.371865264928511,215,0.232261582298519,0.232196779502225
CGPLPA768P6,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,14512,42905,12649.3159123142,37395.048566898,100,87.1023309669047,3028,2635.9922505739,164,0.391492443636964,0,0.252747444136754,0.252762045116361
CGPLPA768P6,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,14512,42928,12662.9540645118,37451.0230377894,119,104.135061320773,3092,2691.818736797,164,0.403460783828791,437,0.252646239554318,0.252683079586001
CGPLPA768P6,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,14255,44382,12435.1136024818,38720.6707947566,100,86.7808857312511,2877,2507.15167823091,165,0.38063995195897,0,0.2431058887733,0.243083235825686
CGPLPA768P6,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,12348,40416,10793.0437487932,35350.7459592829,80,69.6923109501891,2361,2061.83453023015,165,0.371558916764786,14251,0.234023197634751,0.233900245668469
CGPLPA768P6,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,12915,42316,11285.2771425286,37032.1139397025,88,76.3793017348009,2484,2169.83687042904,165,0.382187775720983,771,0.233836070322826,0.23356553178383
CGPLPA768P6,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,15271,44101,13354.7783740911,38548.3077893588,145,127.073151679185,3224,2815.60775725154,164,0.434764508056932,224,0.257208785285993,0.257302202262792
CGPLPA768P6,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,14877,44050,12974.304680446,38420.8558046975,118,102.903865582294,3121,2716.31566938394,164,0.411473152527105,0,0.252464914215894,0.252442147431301
CGPLPA768P6,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,14552,39378,12745.779716585,34472.3270042637,152,133.890424188361,3353,2930.92825344086,164,0.446454078523548,91,0.269831262748007,0.269934154538163
CGPLPA768P6,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,14748,42695,12928.7973725609,37402.0490064007,137,121.072265009128,3186,2787.75009906839,164,0.440207023664549,75,0.25674146545271,0.256876216132244
CGPLPA768P6,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,14452,42660,12605.8961506104,37193.5879230878,122,106.242797885704,3108,2707.73943864895,164,0.415238971197508,0,0.253046645188402,0.253133067241318
CGPLPA768P6,chr1,165000001,170000000,26,1q,0.405533,0.971568553074625,14988,44751,13068.891097186,39009.8559386959,114,99.2306452772481,3103,2699.67691647542,165,0.411213545968613,435,0.250891377492091,0.25094480649048
CGPLPA768P6,chr1,170000001,175000000,27,1q,0.3872476,0.957507720430439,14618,43165,12739.569821866,37605.9410093382,112,97.5840087089598,2957,2570.19461251212,164,0.391261749819234,161,0.252980980565218,0.253042815765215
CGPLPA768P6,chr1,175000001,180000000,28,1q,0.406983,0.969963613340302,15222,47461,13276.6809851137,41378.7426633549,113,98.6781786963429,3023,2631.47572694245,165,0.412969051489691,0,0.242840961664247,0.242916074907887
CGPLPA768P6,chr1,180000001,185000000,29,1q,0.4149038,0.975798854698569,15076,43859,13164.9226970816,38271.5383100694,163,142.703518939391,3186,2773.4775339574,164,0.418956232740351,50,0.255807245270213,0.255945343814601
CGPLPA768P6,chr1,185000001,190000000,30,1q,0.3567384,0.96796649919637,13089,42645,11445.2359876209,37351.7093721775,86,74.9429147695884,2532,2214.35764820866,165,0.365257917466411,0,0.234847669286253,0.234548205901636
CGPLPA768P6,chr1,190000001,195000000,31,1q,0.3502344,0.977435172484538,12957,42500,11349.1431427535,37279.4457916902,86,74.7585622586409,2479,2172.6649643835,165,0.360406914618593,0,0.233640478208342,0.233384175676026
CGPLPA768P6,chr1,195000001,200000000,32,1q,0.3571322,0.966943942652949,13228,41889,11568.8540895869,36679.1188990263,89,77.241511967697,2662,2330.58153787589,165,0.366834692749015,0,0.239998548542192,0.239779069937658
CGPLPA768P6,chr1,200000001,205000000,33,1q,0.4613638,0.976426043146045,15335,42245,13455.2677377989,37058.7176374865,145,127.503644351719,3496,3062.72834950539,164,0.465712745626501,2672,0.266325112886419,0.266367178076233
CGPLPA768P6,chr1,205000001,210000000,34,1q,0.4082326,0.94970637914689,13621,39988,11901.1560035061,34914.3235279489,109,95.2393363558095,2939,2564.46347083053,164,0.438504509592813,73,0.254080471562611,0.254214121538792
CGPLPA768P6,chr1,210000001,215000000,35,1q,0.4151962,0.972598435935041,14901,45690,13005.737382802,39862.1364470043,106,92.42973319247,3035,2642.09955965513,164,0.418444580430553,420,0.245927613011833,0.246004547575914
CGPLPA768P6,chr1,215000001,220000000,36,1q,0.3751916,0.978365169088431,14221,46407,12396.4724446546,40450.4763265576,126,109.728362673978,2566,2231.78360066252,165,0.381540903348073,0,0.234561588704889,0.23457309708309
CGPLPA768P6,chr1,220000001,225000000,37,1q,0.4082454,0.942605409184575,14080,42177,12286.4082786847,36798.5197386501,135,117.730619488207,3023,2630.78507888628,164,0.414965749389885,5110,0.250279965159891,0.250309183999326
