id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA797P2,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,17848,80466,9212.57915099718,41510.1695755027,129,66.531537278452,6795,3496.31476906276,167,0.485368403048329,0,0.181540777508798,0.181626181196764
CGPLPA797P2,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,17966,80344,9245.84899655407,41322.9996436385,142,73.4117996910911,6892,3538.09692597625,167,0.496510385024301,373,0.182748448784457,0.182836850060402
CGPLPA797P2,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,17621,80063,9109.04573706557,41352.5242439843,131,67.6174504442521,7017,3617.03837172711,167,0.476294642857143,68,0.180387781008149,0.180514513133189
CGPLPA797P2,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,17033,68883,8800.77112416008,35576.5074682112,126,64.9669171469607,7153,3686.24536002513,167,0.476964965931649,184,0.198251780809162,0.198317053305585
CGPLPA797P2,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,17905,84721,9249.73920168613,43759.4934833824,119,61.2567058581696,6637,3420.2555117411,168,0.472639831050813,308,0.174468458285425,0.174492984205968
CGPLPA797P2,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,17574,81260,9107.13035450197,42074.4981360945,126,65.271245331626,6522,3368.59809876978,167,0.46075946607004,111,0.177813303114313,0.177937487006206
CGPLPA797P2,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,18083,79389,9372.83736705146,41141.7903400206,118,61.0540398165814,7095,3665.87748793688,167,0.458576682428237,754,0.1855199441891,0.185546994850746
CGPLPA797P2,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,17471,81309,9080.31986831998,42261.4452630659,138,71.4769925150435,6354,3292.33741592912,168,0.441460217341743,98,0.176867787001417,0.17686029775336
CGPLPA797P2,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,17433,79374,9087.54207829035,41383.2055325371,136,70.4099394928905,6433,3344.58633086501,167,0.43450404349172,0,0.180079952895968,0.180055626446492
CGPLPA797P2,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,17927,86194,9340.18861241917,44887.803109439,139,72.1408992620362,6198,3220.57892634337,168,0.422718227742671,63,0.172174681380317,0.17223924980158
CGPLPA797P2,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,17302,81981,9066.88928448324,42942.6874218955,109,57.0409180593566,5954,3112.49643015486,167,0.405699884191142,0,0.174269512403936,0.174331149351024
CGPLPA797P2,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,16790,80289,8822.37485332696,42175.2631001236,105,54.7738917754048,5784,3030.300799269,168,0.395653892471447,735,0.172951925751192,0.17299575445788
CGPLPA797P2,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,15458,77813,8207.28546950888,41324.7696209881,81,42.6911583284392,4852,2575.31759499091,168,0.367306423363611,0,0.165732113947529,0.165696445554578
CGPLPA797P2,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,16344,80189,8619.04254131098,42303.2993812408,102,53.4355039180835,5260,2770.34719103985,168,0.385079346385986,134,0.169309976899092,0.169258565413581
CGPLPA797P2,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,15079,75187,7990.4085879445,39840.479356313,93,48.6681416893947,4735,2507.87277255987,168,0.372301722506152,215,0.167050716770434,0.16705540982757
CGPLPA797P2,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,17188,80672,9042.41758761622,42435.1970818772,120,62.5160515925431,5909,3105.67979773261,167,0.392978082376383,0,0.175638667484161,0.175657276384543
CGPLPA797P2,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,17120,78983,8977.79086754494,41420.5202036928,124,64.7455173376774,6190,3237.02677782801,167,0.405545368444692,437,0.178142201596204,0.178136740631147
CGPLPA797P2,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,16395,80294,8659.30017616582,42404.2054859335,76,39.8385440344462,5487,2894.79210353304,168,0.381625787270665,0,0.169564273081736,0.169579038177807
CGPLPA797P2,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,14338,70327,7599.471429498,37273.4790881996,98,51.5104055537101,4881,2584.01271212355,168,0.372263955200571,14251,0.169349790350204,0.169355287357376
CGPLPA797P2,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,15050,72608,7950.34357569117,38376.2972924237,100,52.4279049114337,5153,2717.43208580633,168,0.382729063297134,771,0.171689976955897,0.171614937468154
CGPLPA797P2,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,17426,80875,9079.67006274774,42120.3035061476,113,58.984201048936,6557,3405.58327523293,167,0.435447314020063,224,0.177271848709576,0.177337397460372
CGPLPA797P2,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,17016,83474,8907.26637068191,43658.6110101484,126,65.543933991627,5926,3092.28429450498,168,0.412667868070808,0,0.169330281620062,0.169449590009701
CGPLPA797P2,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,17209,72236,8935.7087296502,37521.9120854945,117,60.6580241008454,6870,3554.23653029184,167,0.448109652397544,91,0.192397562748057,0.192341075002645
CGPLPA797P2,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,17487,76954,9107.41720399852,40076.7638585481,128,66.4271149558229,6836,3546.27285036212,167,0.443729106059859,75,0.18516322359992,0.185169642093192
CGPLPA797P2,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,16885,77964,8820.09658532767,40734.3682753679,121,62.9398316927042,6113,3181.35892005291,167,0.416442725285162,0,0.178019799892461,0.177987929243554
CGPLPA797P2,chr1,165000001,170000000,26,1q,0.405533,0.971568553074625,17377,80936,9096.32490870164,42318.2873566606,110,57.1207627912403,6278,3277.14482293931,168,0.412515639774214,435,0.176751802915179,0.176921005681293
CGPLPA797P2,chr1,170000001,175000000,27,1q,0.3872476,0.957507720430439,16679,78772,8778.91557462299,41435.1772999902,101,52.769456478983,5875,3083.15692412969,167,0.392392755380717,161,0.174738871253313,0.174829715564998
CGPLPA797P2,chr1,175000001,180000000,28,1q,0.406983,0.969963613340302,17026,83313,8912.49757473658,43548.9363668021,115,59.8811124237541,5692,2971.62752297403,168,0.413823036195429,0,0.16968476863433,0.169886655875026
CGPLPA797P2,chr1,180000001,185000000,29,1q,0.4149038,0.975798854698569,17776,81599,9289.72161144792,42602.4843322936,117,60.654109225183,6352,3308.97301237303,167,0.420814689543101,50,0.178877987421384,0.179019593453385
CGPLPA797P2,chr1,185000001,190000000,30,1q,0.3567384,0.96796649919637,15270,73861,8105.77233280321,39238.118537493,93,48.8853240869985,5038,2675.83170890602,168,0.366012072733445,0,0.171320864794516,0.171210523338901
CGPLPA797P2,chr1,190000001,195000000,31,1q,0.3502344,0.977435172484538,15419,74384,8199.15225499918,39606.3083255423,91,48.0846927671564,5091,2709.57182709456,168,0.360889403590041,0,0.171698050176497,0.171510788839393
CGPLPA797P2,chr1,195000001,200000000,32,1q,0.3571322,0.966943942652949,15789,74848,8386.85641120375,39772.8163100153,97,51.3069187137797,5398,2871.62542463683,168,0.366530499729539,0,0.174200381742555,0.174146873043606
CGPLPA797P2,chr1,200000001,205000000,33,1q,0.4613638,0.976426043146045,18366,81612,9505.44019926981,42201.4177694653,142,73.0913553743679,7043,3633.32508625239,167,0.467528064723832,2672,0.1837004140911,0.183833258733635
CGPLPA797P2,chr1,205000001,210000000,34,1q,0.4082326,0.94970637914689,16330,75241,8482.98906723864,39067.8531728106,94,48.7126109903675,5973,3092.57037142026,167,0.441639115917983,73,0.178331567854452,0.178398292598357
CGPLPA797P2,chr1,210000001,215000000,35,1q,0.4151962,0.972598435935041,17056,81807,8912.49684738428,42716.937420011,133,69.2807541971754,6057,3155.04410458493,168,0.420093857386272,420,0.172521570253786,0.172624336753824
CGPLPA797P2,chr1,215000001,220000000,36,1q,0.3751916,0.978365169088431,16133,80877,8512.33262052812,42670.9618282406,102,53.5491236453654,4976,2623.13282580064,168,0.382539769610532,0,0.166302443047109,0.166310760419075
CGPLPA797P2,chr1,220000001,225000000,37,1q,0.4082454,0.942605409184575,16568,78340,8663.3128873616,40939.6641272509,105,54.6947534082223,5884,3068.4498826987,168,0.417158191026492,5110,0.174569056349307,0.174653083519755
CGPLPA797P2,chr1,225000001,230000000,38,1q,0.446534,0.964762640865008,17420,77194,9063.58473853207,40166.8053479303,120,62.270208039132,6646,3445.92515253535,167,0.449426810021701,81,0.184116515526243,0.184105482865642
CGPLPA797P2,chr1,230000001,235000000,39,1q,0.4243056,0.978891102961054,17822,83780,9281.90659140113,43623.8146388877,124,64.3848098186177,6265,3252.84989247237,168,0.429520608198831,216,0.175409932875337,0.175442397826857
CGPLPA797P2,chr1,235000001,240000000,40,1q,0.3959488,0.979567726804698,16121,77256,8465.43021612758,40549.0789531455,87,45.2338247146759,5756,3013.04972684818,168,0.405784015319492,6242,0.172644227165148,0.172712740770125
CGPLPA797P2,chr1,240000001,245000000,41,1q,0.4035464,0.942930536011346,15463,76076,8105.47247832901,39865.2490427117,92,47.9232400292407,5346,2796.65139895394,168,0.408147395774256,131,0.16892253574979,0.168967074526361
CGPLPA797P2,chr2,5000001,10000000,42,2p,0.4117116,0.983540817143638,17150,81168,8925.85121930674,42240.4677470656,120,62.3409758337025,5837,3025.89943776287,167,0.426930136657876,47,0.174433979535792,0.174447789085101
CGPLPA797P2,chr2,10000001,15000000,43,2p,0.4151678,0.971956989595899,16555,80216,8642.51711569633,41856.7292672739,113,58.573457925311,5820,3025.97655186568,168,0.422992288518461,0,0.171073978774633,0.171141506749511
CGPLPA797P2,chr2,15000001,20000000,44,2p,0.4015392,0.973326020890848,17064,84514,8899.7150851904,44055.0205554972,95,49.2284708646773,5580,2901.39994342896,168,0.414703271703356,51,0.167989131504853,0.168062685565601
CGPLPA797P2,chr2,20000001,25000000,45,2p,0.4111368,0.976975110457399,16833,81279,8790.99775101878,42401.0688151429,115,59.7138882188073,5971,3107.49484377947,168,0.421700704428108,394,0.171569227005871,0.171725783714106
CGPLPA797P2,chr2,25000001,30000000,46,2p,0.4501372,0.984152373758884,17793,79618,9226.66424053792,41245.0280619525,104,53.7138247633183,6963,3595.47634714843,167,0.453899194088708,0,0.182659042613257,0.182808695718781
CGPLPA797P2,chr2,30000001,35000000,47,2p,0.4073216,0.972412867743209,16838,79658,8800.52846026148,41604.4390384888,109,56.6943358605178,5892,3067.79917730862,168,0.413952310799341,488,0.174494279555629,0.174596451440618
CGPLPA797P2,chr2,35000001,40000000,48,2p,0.3922976,0.971895064170375,16860,77122,8842.16738771369,40461.8029212253,103,53.8717420298764,5978,3123.87925344788,167,0.398104893916832,105,0.17939605456364,0.179339865173304
CGPLPA797P2,chr2,40000001,45000000,49,2p,0.4021576,0.976630793187146,16921,79345,8861.11542065859,41557.6179214944,117,61.0609784159432,6148,3207.34713352673,168,0.407253513571505,0,0.17577337793198,0.175750456889209
CGPLPA797P2,chr2,45000001,50000000,50,2p,0.4221228,0.978231913599238,17412,82413,9065.33848336046,42881.2017591258,122,63.2227888036711,6364,3304.52109651906,168,0.428247688385962,0,0.17442524417731,0.174512844186417
CGPLPA797P2,chr2,50000001,55000000,51,2p,0.370803,0.980493071631077,15994,78292,8440.43199544938,41344.573477595,91,47.8863094609462,5082,2678.32305001526,168,0.377982284157291,790,0.169632819294487,0.169537633173896
CGPLPA797P2,chr2,55000001,60000000,52,2p,0.3748388,0.964468571694073,15971,79975,8420.65412979284,42146.9216605073,104,54.2973883862136,5348,2817.08088657004,168,0.381657626383163,229,0.166458216079878,0.166522796440008
