id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA796P,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,10117,34584,11415.2284315,39041.3750648887,146,164.299423312852,3005,3381.36470680712,166,0.484789768452729,0,0.226326032974654,0.226238542440079
CGPLPA796P,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,10415,35209,11716.5380222939,39626.666079623,150,168.212689761635,3047,3421.82131949848,166,0.496525265766781,373,0.228278975977556,0.228200367063895
CGPLPA796P,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,10033,34562,11339.0085604975,39073.4011263199,145,163.820905659332,3224,3636.60726120897,166,0.475973021432741,68,0.224980378966252,0.224924946673648
CGPLPA796P,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,9638,30066,10884.4106301787,33972.5934422459,144,162.310729255383,3188,3593.90362858452,166,0.47709870805837,184,0.242746322788636,0.242646847582712
CGPLPA796P,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,10179,36282,11499.6795153402,41032.9339418178,146,164.701411389355,2900,3268.92379203827,166,0.472433191265882,308,0.219086976173565,0.218905528557389
CGPLPA796P,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,10026,35474,11356.3209285947,40197.8760121721,148,167.351551475558,2858,3231.65403953162,166,0.461117799859811,111,0.220351648351648,0.220279271184121
CGPLPA796P,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,10353,34736,11743.2951101738,39404.6437183526,141,158.675385748947,3151,3562.73949106508,166,0.457487236725161,754,0.229612544079487,0.229594689036116
CGPLPA796P,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,9683,35448,11006.4423828436,40315.22787008,127,143.507445710059,2740,3102.85438855272,167,0.442047793658069,98,0.214553189603598,0.214459941163287
CGPLPA796P,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,9815,34558,11196.0291308519,39466.110742642,135,152.682271422794,2802,3185.53998622031,166,0.43338237159163,0,0.221193067856579,0.220994003782884
CGPLPA796P,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,10186,37656,11606.6017211806,42908.8061209809,117,133.144065291537,2569,2918.86947772176,166,0.422654963584547,63,0.212909159316082,0.212904978254684
CGPLPA796P,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,9635,35663,11040.130810746,40892.2626429709,112,127.457265799036,2569,2936.75105412107,167,0.40556118301757,0,0.212702547573844,0.212586597237911
CGPLPA796P,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,9385,34518,10774.0509778419,39697.8560464435,106,120.406481486368,2544,2913.74835179986,167,0.396461452537968,735,0.21376671298089,0.213466294678697
CGPLPA796P,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,8831,33821,10271.132462959,39388.6572231724,93,106.835840935485,2041,2369.12938954594,167,0.367447193319341,0,0.207047735158961,0.206829962991716
CGPLPA796P,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,9274,34841,10700.531709148,40251.2878866345,99,112.897506314854,2254,2592.68510921949,167,0.385024748213825,134,0.21022328006347,0.210012749182245
CGPLPA796P,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,8483,32436,9840.87181727308,37662.7930133654,101,115.130078246466,2045,2368.35291692375,167,0.372910019737606,215,0.207312006647279,0.207160265473371
CGPLPA796P,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,9190,34809,10576.9503402665,40090.9708673159,87,99.0071408417731,2528,2902.69821660535,167,0.39305509074527,0,0.208868383372349,0.208750430019293
CGPLPA796P,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,9475,34550,10871.1605750781,39671.7943210179,144,163.813933806354,2683,3070.06600270997,167,0.405637966362162,437,0.215218625780806,0.215087554683468
CGPLPA796P,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,9230,34995,10666.9295857069,40491.2010518038,105,120.089827265719,2306,2662.62345594967,167,0.382227463761901,0,0.208705483323912,0.208508978979102
CGPLPA796P,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,8300,30569,9620.59511344366,35530.4448356927,99,113.80998329471,2041,2363.76883106476,166,0.374131044404887,14251,0.213537780750727,0.213075825590761
