id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA797P7_1,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,13513,60438,9496.0957849268,42452.7580272596,110,77.8986744152972,2761,1936.92178347368,166,0.482876389575903,0,0.182729104406972,0.182797022226103
CGPLPA797P7_1,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,13418,60423,9420.89418771586,42408.3773273682,102,71.5300961552852,2773,1946.24693711853,166,0.495079644402732,373,0.181714765509676,0.181767829497161
CGPLPA797P7_1,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,13657,60105,9594.76562630349,42215.1152529295,91,63.7463464111546,2805,1967.49967375965,166,0.474630436484124,68,0.185149534990917,0.185191810200617
CGPLPA797P7_1,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,13108,52202,9210.12653567642,36650.3998323662,98,69.0156152530779,2966,2080.19431970753,165,0.475511890484687,184,0.200704333180217,0.200829062923586
CGPLPA797P7_1,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,13680,63541,9601.16972998784,44597.5841886974,91,63.8042993530526,2699,1892.70179136828,166,0.47135006436615,308,0.177153883011098,0.177147425647323
CGPLPA797P7_1,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,13816,61220,9704.72980923518,42988.4208590564,112,78.7264926025253,2759,1934.36698562433,166,0.459348197209493,111,0.184124953355723,0.184174407606168
CGPLPA797P7_1,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,13786,60643,9681.76851787041,42592.0157995867,82,57.6954041720526,2959,2073.97607872332,166,0.456375758358074,754,0.185223501592121,0.185212695891182
CGPLPA797P7_1,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,13120,61319,9212.66672455441,43062.9881655859,80,56.2950981326491,2579,1808.20324966944,166,0.43987470492101,98,0.17625169601956,0.176232449768735
CGPLPA797P7_1,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,13568,60581,9554.4174160844,42626.7753046082,86,60.3738690205429,2626,1843.52628194436,166,0.432213866590338,0,0.182982912783719,0.183100786278033
CGPLPA797P7_1,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,13927,64768,9771.79468987435,45402.9850380895,93,65.2781048453348,2631,1839.11502870402,166,0.422169763814343,63,0.176974394815427,0.177106183985757
