id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGH17N_22,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,22288,27478,21700.7577647714,27267.8177434614,1459,1390.79422665979,5539,5516.75356891114,154,0.490148333450779,0,0.447855965920508,0.443156811068008
CGH17N_22,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,23260,28182,22479.6473091227,27687.7307907668,1545,1457.78449004644,5622,5543.30928339511,154,0.500423143203262,373,0.452159713852494,0.448092927327453
CGH17N_22,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,21799,27964,21501.9994372234,28075.7052698216,1441,1394.16980927662,5582,5636.11862342118,155,0.480369809460078,68,0.438056387275687,0.433703003482692
CGH17N_22,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,21311,25126,21000.8803368645,25195.6330342567,1396,1343.77640943707,5959,5978.0380415424,154,0.482636451516954,184,0.458922841699507,0.4545988171911
CGH17N_22,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,21656,27988,21453.2949414861,28202.9110660116,1456,1414.96047150467,5546,5613.14732499191,155,0.477304664053949,308,0.436225928611715,0.432036530101531
CGH17N_22,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,21172,27657,21264.7997936569,28254.0523233664,1327,1309.4335450908,5576,5718.66431134017,155,0.464178568865284,111,0.433594789981364,0.429428366865285
CGH17N_22,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,21637,27936,21729.8675074436,28524.68815742,1403,1381.26806802482,5858,6001.8003756391,155,0.463548580075307,754,0.436467431868154,0.432395973259723
CGH17N_22,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,19558,26440,19981.398340505,27479.8563533457,1245,1245.25337901464,5153,5380.90805423325,156,0.446780097717383,98,0.425192399669551,0.421004427072044
CGH17N_22,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,20014,26437,20552.6198879898,27643.5964231174,1249,1262.30711715784,5457,5741.02925036985,156,0.438636680023327,0,0.430862629437472,0.42643637739781
CGH17N_22,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,19057,27051,19935.0260599457,28635.9938354617,1242,1284.34255248323,5174,5508.92937656372,157,0.426335389536212,63,0.413312223475319,0.410430460444802
CGH17N_22,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,17795,26298,18887.8756513643,28275.7325834296,1144,1194.27057270995,4970,5378.51116015202,158,0.408269962355847,0,0.403578799355907,0.400475628525601
CGH17N_22,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,17142,25676,18315.10525675,27817.1303266199,1099,1156.16630244311,5189,5653.73878318244,158,0.398932920620698,735,0.400345649026111,0.397013173654918
