id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA868P2_1,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,12006,55617,8966.11594981066,42195.8360469353,158,188.945759355604,3622,2761.31258580196,168,0.489044858059185,0,0.177543143604986,0.175249684577729
CGPLPA868P2_1,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,12603,56105,9349.99523997735,41938.5514019421,142,104.377111795054,3889,2902.03099765068,168,0.498737266115839,373,0.183428421726728,0.182301816919401
CGPLPA868P2_1,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,12063,55416,9057.2681994768,42057.1403205976,129,104.322210678356,3848,2954.31170196382,168,0.480929663009404,68,0.17876672742631,0.177195989579331
CGPLPA868P2_1,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,11632,47815,8685.92910102001,36383.9684676139,147,108.42278118927,4171,3146.53011018837,167,0.481038971222458,184,0.195670092687604,0.192721296687945
CGPLPA868P2_1,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,12088,58355,9060.55814479045,44366.56996715,130,95.6407092403883,3550,2869.10178301879,168,0.476713165953887,308,0.171599733117556,0.169587220293907
CGPLPA868P2_1,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,12096,55990,9136.17352694486,42900.9468857051,135,99.3449976855717,3745,2960.27838609405,168,0.465855681849762,111,0.177657668243104,0.175570313162907
CGPLPA868P2_1,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,12514,54997,9466.63794366743,42365.7060934436,134,98.444684758605,3991,3187.07229145793,168,0.463726617901614,754,0.185362385389048,0.182639587684661
CGPLPA868P2_1,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,11323,54952,8541.6228914175,42565.9973357472,106,78.0793444741949,3517,2830.27388327735,168,0.447542418953332,98,0.170848736325915,0.167130123716413
CGPLPA868P2_1,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,11429,53773,8715.8126217782,42442.2321889804,97,73.4493618177319,3643,3077.96912690664,168,0.442411592352992,0,0.175286034170731,0.170370323064912
CGPLPA868P2_1,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,11672,58708,8836.95260126274,45695.5481785634,90,78.263213510168,3549,2926.29879324107,168,0.429554573825639,63,0.165842568911623,0.162049282077522
