id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA888P2,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,15603,55472,11514.3507896819,40919.6456897452,265,195.978098742406,2432,1794.23123054789,164,0.482545816841078,0,0.219528666901161,0.219597047007463
CGPLPA888P2,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,15664,55328,11543.2487557723,40769.5326080517,297,219.636649504382,2422,1783.86339563383,164,0.494510045990422,373,0.220644579670949,0.220658287608367
CGPLPA888P2,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,15696,55647,11584.3420316894,41067.9030141547,295,217.850353062763,2459,1814.63053588732,164,0.474790477347261,68,0.220007569067743,0.220016107985576
CGPLPA888P2,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,14186,47641,10465.4187079844,35158.1956170049,289,213.249871013929,2617,1931.18745577491,163,0.475003784777471,184,0.22944668187038,0.229386006848042
CGPLPA888P2,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,16194,59760,11942.4940623421,44072.8148051033,232,171.292359303512,2409,1776.86585855228,164,0.471117882816973,308,0.213207994312347,0.213200539349034
CGPLPA888P2,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,15741,57152,11622.3592679033,42184.230120254,262,193.910778647799,2256,1667.64109382954,164,0.459030114969965,111,0.215946661545004,0.216002526829202
CGPLPA888P2,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,15733,55272,11616.942195767,40817.1889414412,284,210.437186966998,2587,1910.89120297532,164,0.456050273431155,754,0.221575945355961,0.22155305988323
CGPLPA888P2,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,15560,57048,11497.3229608821,42161.6068054507,256,189.112450594262,2167,1601.77783904669,164,0.439535791872693,98,0.214301454385192,0.214266721512137
CGPLPA888P2,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,15426,55674,11402.0488063651,41169.5444807627,258,190.784212781157,2282,1686.65937536461,164,0.431534492123846,0,0.216962025316456,0.216886118404117
CGPLPA888P2,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,16766,61720,12392.8666856913,45624.1837626681,281,207.778696866043,2073,1533.09178568922,164,0.421759896091044,63,0.21361771526132,0.213607320432846
CGPLPA888P2,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,15665,57704,11592.6626319165,42708.5463545663,251,186.134049842017,2034,1507.41415525133,164,0.403528432072329,0,0.213509792964331,0.213488112848505
CGPLPA888P2,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,15304,56124,11333.0289278521,41563.3621186267,233,172.596863992676,1950,1444.7097076865,164,0.394192308214805,735,0.214257714061712,0.214249567950562
CGPLPA888P2,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,14092,52862,10440.9749422913,39161.7286941589,219,162.859794823904,1569,1165.40050913758,164,0.364542637688749,0,0.210472861964931,0.210492053393211
CGPLPA888P2,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,14592,54954,10812.8489521861,40723.268334258,224,166.239667777457,1718,1274.7241851355,164,0.382788579901522,134,0.209817962212061,0.209811090193057
CGPLPA888P2,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,13427,51025,9946.74485778653,37800.3216119773,197,146.087162570913,1503,1115.72019604808,164,0.370768230741323,215,0.208325575622168,0.20832159110938
CGPLPA888P2,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,14859,55565,11004.3447007668,41167.1262624937,196,145.319783386005,1959,1454.0963759971,164,0.391341159288499,0,0.210993411337044,0.210926479502872
CGPLPA888P2,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,15192,55475,11241.7098986416,41070.6147762088,251,186.407042196208,2085,1545.70984383132,164,0.403366847937756,437,0.214980118018311,0.214896010997694
CGPLPA888P2,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,14894,55696,11028.4982286228,41256.5105282708,224,166.009211255898,1741,1292.96241072506,164,0.380233202398181,0,0.210993058506871,0.210930407985611
CGPLPA888P2,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,12848,48280,9506.56648136747,35731.4836406605,201,149.031611171423,1546,1147.19474845657,164,0.371011530815109,14251,0.210181913362125,0.210145363377154
CGPLPA888P2,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,13305,49488,9842.30307307972,36601.8576928743,195,144.408971158878,1657,1226.93861640555,164,0.380466857452239,771,0.211886675266351,0.211916910775458
CGPLPA888P2,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,15511,56134,11464.2408279884,41497.6761538736,251,185.632270034066,2323,1718.62977796334,164,0.433923119416861,224,0.216498011026589,0.216461968925985
CGPLPA888P2,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,15527,58028,11484.5588547411,42921.8492226793,231,171.387069643105,1906,1410.82625400533,164,0.411409528087513,0,0.211093739378696,0.211088348975336
CGPLPA888P2,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,14868,52114,10983.1848437419,38505.0462712215,258,190.570145089153,2384,1759.65447232163,164,0.445281655750891,91,0.221970081514437,0.221935288376493
CGPLPA888P2,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,15555,54013,11493.9691074319,39922.3537793529,264,195.496561530199,2572,1899.85398915136,164,0.440753825755483,75,0.223594181232751,0.223547085090873
CGPLPA888P2,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,15299,54376,11315.548475276,40230.920239331,267,197.584881167212,2130,1575.21859795675,164,0.414660062160062,0,0.219576605669178,0.219521312661123
CGPLPA888P2,chr1,165000001,170000000,26,1q,0.405533,0.971568553074625,15418,57063,11409.8071499813,42223.9084706497,252,186.887227473021,2123,1571.51020333671,164,0.410848428983649,435,0.212717815703426,0.212735720767262
CGPLPA888P2,chr1,170000001,175000000,27,1q,0.3872476,0.957507720430439,14920,54578,11049.4451044549,40442.5698648437,218,161.309078334172,2138,1586.97596623862,164,0.390888607454004,161,0.214682436904659,0.214585603438572
CGPLPA888P2,chr1,175000001,180000000,28,1q,0.406983,0.969963613340302,15308,57532,11328.1469935913,42567.165870363,234,173.373255606487,1864,1380.50368257428,164,0.412627638848114,0,0.210159253157606,0.210187980950894
CGPLPA888P2,chr1,180000001,185000000,29,1q,0.4149038,0.975798854698569,15566,57149,11509.5885581215,42276.3134766742,254,187.886067846878,2163,1600.95966680782,164,0.418766038439014,50,0.214068624080314,0.213988947339315
CGPLPA888P2,chr1,185000001,190000000,30,1q,0.3567384,0.96796649919637,13550,50909,10025.9561011905,37637.3693393512,210,156.037372056902,1638,1214.00379291293,164,0.364211320071787,0,0.210211141966211,0.210349487966329
CGPLPA888P2,chr1,190000001,195000000,31,1q,0.3502344,0.977435172484538,13665,50618,10102.68597554,37413.5476679856,224,166.613145676777,1666,1234.62100278968,164,0.358582956795067,0,0.212575642082666,0.212615462145673
CGPLPA888P2,chr1,195000001,200000000,32,1q,0.3571322,0.966943942652949,14104,51542,10437.4779343332,38129.4167549922,207,153.816532502553,1701,1260.44868921774,164,0.364946413239779,0,0.214849343448192,0.214909312219776
CGPLPA888P2,chr1,200000001,205000000,33,1q,0.4613638,0.976426043146045,16302,57452,12026.9026165402,42385.5619347371,312,229.651271542283,2534,1870.75431485838,164,0.465973107049608,2672,0.221032079616021,0.221032124086316
CGPLPA888P2,chr1,205000001,210000000,34,1q,0.4082326,0.94970637914689,14705,52349,10860.7977046511,38665.6714907346,230,170.499884378657,2105,1554.86579755064,164,0.439286630445748,73,0.219300861991827,0.219292791937266
