id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA248P_5,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,6962,29738,9032.31557864854,38545.4716095904,109,141.730018500559,4839,6289.35972479389,169,0.479541154437188,0,0.189700272479564,0.189843120339176
CGPLPA248P_5,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,6946,29834,9061.67528068696,38857.9147923555,107,139.928443847788,4788,6247.36411902878,169,0.490709778044391,373,0.188852637302882,0.189101686113644
CGPLPA248P_5,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,7092,29940,9137.88338996176,38569.8684511076,122,159.65951893054,4962,6379.42516606056,169,0.470719204102954,68,0.19151004536617,0.191538754968022
CGPLPA248P_5,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,6825,26003,8800.68877855892,33478.5589783723,117,153.237892379957,4937,6353.89186991862,168,0.471654347711314,184,0.207901791153893,0.208156229012285
CGPLPA248P_5,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,7270,32084,9337.64907046735,41161.0285669156,113,147.822270910303,4606,5912.22247354472,169,0.466797812719806,308,0.184733445138995,0.184908783899619
CGPLPA248P_5,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,7273,31166,9292.15165154046,39669.6061832422,104,133.018986977179,4698,5980.57919752172,169,0.456216784995722,111,0.189208876401571,0.189783865254513
CGPLPA248P_5,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,7391,30410,9417.30412348632,38684.7886617559,122,159.364458319289,4821,6145.15690850085,168,0.452494151225903,754,0.195523927938414,0.195777430423475
CGPLPA248P_5,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,7121,31830,8989.76868303886,40075.419099912,97,123.973051624084,4403,5550.42352883052,169,0.436599848104762,98,0.182819439808991,0.183220916687546
CGPLPA248P_5,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,7205,31173,9082.34692363902,39246.7055088033,111,142.029623227277,4617,5808.39078364706,168,0.427092980095578,0,0.187737766428683,0.187927270792966
CGPLPA248P_5,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,7529,34533,9374.26747381653,42831.1988971429,118,149.132523595735,4532,5607.29461826231,169,0.419795341668094,63,0.178997670106034,0.179564864093068
CGPLPA248P_5,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,7456,32669,9241.58407896149,40365.8073513598,121,150.791608336424,4457,5483.35982596839,169,0.401681542625775,0,0.185819314641745,0.186294497906471
CGPLPA248P_5,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,7319,32340,9038.2318517654,39861.3726887603,100,125.194712400564,4273,5249.6717131965,168,0.392490915697674,735,0.184548274036158,0.18483241197329
CGPLPA248P_5,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,6882,31797,8476.15671004587,39131.3232063598,95,117.462648128535,3644,4484.8077424071,168,0.365165967278042,0,0.17792600636004,0.178042541317651
CGPLPA248P_5,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,6869,32496,8475.31824690547,40014.4327587837,90,111.920022167577,3874,4757.86519868923,169,0.381544923723142,134,0.174495109869173,0.174785765468482
CGPLPA248P_5,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,6707,30559,8266.91678521061,37581.7988107944,84,104.118521152333,3470,4266.76130601415,168,0.369382655561,215,0.17997638598186,0.180308579591507
CGPLPA248P_5,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,7336,31717,9064.16270585353,39087.9220053884,99,123.767839491905,4301,5290.28941731167,168,0.389896209697834,0,0.187847284459581,0.188240296556409
CGPLPA248P_5,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,7035,31375,8742.33168029971,38874.2473817981,112,140.176330748337,4411,5445.08076836079,169,0.400952880068945,437,0.183155428273887,0.183598482975827
CGPLPA248P_5,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,7189,32454,8866.62566565198,39962.331005377,108,133.649207034658,3971,4886.50230649626,168,0.378480398883857,0,0.181343490654088,0.181585400756938
CGPLPA248P_5,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,6390,28689,7878.42759636852,35314.6637255535,100,124.612410508734,3655,4492.88653277077,168,0.369571767008292,14251,0.182160266826306,0.182400179177959
CGPLPA248P_5,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,6663,29272,8242.45545692788,36144.3444587909,72,89.4829893794874,3676,4539.80936201521,168,0.379212257137817,771,0.185418116042855,0.18569609596949
CGPLPA248P_5,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,7180,31409,9052.05686788225,39467.5320551001,116,148.173390035817,4564,5730.48199017763,169,0.43017194758372,224,0.186063385938998,0.18656499506315
CGPLPA248P_5,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,7319,32884,9096.83540600497,40798.4381760776,113,142.414903881374,4226,5228.15386421209,168,0.408428000538817,0,0.182051090714623,0.182318579555232
CGPLPA248P_5,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,6952,28659,8825.09821942598,36230.404575369,117,151.824329129752,4819,6100.86766698387,169,0.443004414629936,91,0.19522057791132,0.195871706495427
CGPLPA248P_5,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,7106,30445,9011.87069798751,38452.8377183384,89,115.45017722743,4736,6010.58732487061,168,0.436950396450821,75,0.189235972410855,0.189864659421099
CGPLPA248P_5,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,7132,31247,8896.27465397226,38805.1059472346,109,137.011031058253,4443,5523.41965399623,169,0.41331508700007,0,0.185830792881524,0.186499311798686
CGPLPA248P_5,chr1,165000001,170000000,26,1q,0.405533,0.971568553074625,7503,32709,9323.30052655581,40554.8402273264,108,136.78132760885,4291,5305.41205990245,168,0.408989038577929,435,0.186586093703372,0.186921572970423
CGPLPA248P_5,chr1,170000001,175000000,27,1q,0.3872476,0.957507720430439,7333,31472,9055.36222563218,38802.2956725492,101,126.492614927798,4341,5337.41459297803,168,0.389699863574352,161,0.188970493493107,0.189214487781615
