id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA885P,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,10669,46226,9551.65220379618,41416.9282643178,125,111.856590245434,4040,3619.24769121733,167,0.484196691778578,0,0.187520871781352,0.187402751186522
CGPLPA885P,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,10642,46418,9520.66830659242,41558.1349016067,137,122.347499283217,4096,3666.86068285934,167,0.495383812180836,373,0.186505432877673,0.186391765441054
CGPLPA885P,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,10749,46468,9643.526409946,41720.7368893753,129,115.485785969247,4202,3775.60723375743,167,0.475164749463833,68,0.187863746788542,0.187747780081048
CGPLPA885P,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,10385,40211,9320.74408489621,36110.5775316313,140,125.420506244258,4490,4031.61851824837,167,0.477192264513092,184,0.205253379713811,0.205161191733973
CGPLPA885P,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,10766,48660,9665.66215766518,43704.7278157181,119,106.644703651463,3952,3549.22722837581,167,0.471798982629101,308,0.181166492780938,0.181105331298602
CGPLPA885P,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,10961,46718,9863.33286796809,42056.8432117025,120,107.587263710576,3790,3414.02361415966,167,0.458889249703681,111,0.190034501291631,0.189971098187976
CGPLPA885P,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,11080,45883,9962.76413507929,41285.6791274795,112,100.711343361372,4303,3872.17577869856,167,0.456768711916322,754,0.194512227235223,0.194401302768116
CGPLPA885P,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,10469,46735,9434.07719632106,42153.323840978,121,108.916822422187,3663,3305.48623082319,167,0.440435495507313,98,0.18301167750507,0.182875605411871
CGPLPA885P,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,10569,45546,9526.0655321995,41079.9745044218,89,79.8289080474129,3785,3416.23161812345,167,0.431878344363133,0,0.18834536220262,0.188239694813226
CGPLPA885P,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,10902,49399,9854.21552478423,44691.0993064672,120,108.226672926869,3666,3315.95547957164,167,0.421662739713202,63,0.180793021674599,0.180661080704558
CGPLPA885P,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,10618,47041,9603.6280140116,42576.9510640932,117,105.940769988874,3456,3132.59261943603,167,0.403662790697674,0,0.184151650219393,0.184046022173053
CGPLPA885P,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,10414,45851,9423.13239059461,41512.864750332,112,101.357697941689,3329,3018.74295171274,167,0.394045657052893,735,0.185088420865547,0.184999468343052
CGPLPA885P,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,9886,44117,8931.24059309659,39861.6993055766,83,75.4265355201951,2442,2215.55323631797,167,0.363962461081234,0,0.183063903857193,0.18304370697162
