id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGH17N_30,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,19067,26552,20721.8021119525,29183.6491079431,1136,1209.79640598322,4244,4676.19600003523,155,0.483933606541305,0,0.417961814156382,0.415221215426891
CGH17N_30,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,19788,27093,21437.8337821798,29635.7225709765,1193,1271.86837797982,4174,4579.10930353306,155,0.49630454754249,373,0.422089972483522,0.419744292603093
CGH17N_30,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,18789,26940,20577.7153370624,29757.5009034318,1084,1177.77562124386,4325,4791.78823564102,156,0.475348859947593,68,0.410877123925736,0.408813488328829
CGH17N_30,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,18172,24380,19890.2342092442,26935.7110714144,1110,1200.98106377361,4696,5191.46828471245,155,0.477344182968692,184,0.42705395751081,0.424769518053058
CGH17N_30,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,18955,27474,20789.0863320205,30421.3865616751,1126,1223.82049611312,4194,4651.55352570751,156,0.472692419177182,308,0.408257769928278,0.405953805097156
CGH17N_30,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,18485,27323,20410.7151232444,30429.4367769236,1031,1129.22896587176,4238,4731.42181754855,156,0.460199894277268,111,0.403532134125044,0.401468413456431
CGH17N_30,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,18726,26375,20660.2721321137,29359.3135790637,1003,1095.77354867265,4536,5069.28985187721,156,0.458643562401264,754,0.415201436775238,0.413043647570575
CGH17N_30,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,17344,26406,19297.8116072389,29619.5147447176,956,1054.71105356907,4051,4548.59059288462,157,0.442198863752897,98,0.396434285714286,0.394498494631382
CGH17N_30,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,17842,26153,19847.1056429385,29366.5056968551,975,1067.67255096107,4130,4662.70405532387,156,0.433610386965377,0,0.405546084782362,0.403284886083748
CGH17N_30,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,16870,26889,18979.4853255842,30465.4921036024,893,997.416084435776,4033,4589.33215262086,158,0.423099106500976,63,0.385520692886035,0.383850621688846
CGH17N_30,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,16455,26233,18574.1892495737,29822.9589744443,874,978.941039662854,3903,4466.98331068482,158,0.404585484040872,0,0.385471326836582,0.383786853795569
CGH17N_30,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,16185,25762,18323.6399486823,29327.5398123662,803,900.34491735068,3932,4500.63680909073,158,0.395372092026905,735,0.3858440412902,0.384536963000035
CGH17N_30,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,14502,24724,16396.4362435226,28091.0751148148,732,822.637801016501,3705,4250.04684742719,160,0.36452648695692,0,0.36970376790904,0.368562676195861
CGH17N_30,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,15217,24982,17238.435554018,28476.9993029579,759,856.006931089676,3844,4412.54123548637,159,0.382612606580063,134,0.378541754770019,0.377081298864371
CGH17N_30,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,14163,23719,16053.3405793835,27007.3648625803,749,843.879069115976,3748,4297.47031152987,159,0.370217088652399,215,0.373871495697165,0.372807189631852
CGH17N_30,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,15937,26225,18028.058491143,29863.591267985,832,934.534742836525,4037,4622.88786486276,159,0.391885139588782,0,0.377994402542574,0.376434275741501
CGH17N_30,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,16384,25583,18456.7699460533,29020.0622512928,864,964.877624099751,4099,4674.81656956217,158,0.405410824632431,437,0.390401982510067,0.388753189541677
CGH17N_30,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,15318,25482,17355.9486901986,29019.1878963044,830,932.380183536765,3869,4436.79605692973,159,0.379256906745203,0,0.375441176470588,0.374251160593883
CGH17N_30,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,14040,22627,15878.4865080634,25690.7095346947,706,795.538763628967,3733,4277.01672732226,159,0.370424512236656,14251,0.382905609949,0.381977233616229
CGH17N_30,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,14626,23659,16458.8888943385,26787.2822751707,738,823.06849174247,3876,4415.82457245846,159,0.381433133639479,771,0.382029515476035,0.380586036849959
CGH17N_30,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,17484,26498,19471.545435951,29759.6964548258,967,1070.52443362469,4346,4904.20545311266,157,0.436835784562329,224,0.397526260743031,0.395511969394355
CGH17N_30,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,16621,26176,18709.9159026292,29674.2075834619,880,983.360075451097,4005,4566.33949771291,158,0.41167610419026,0,0.388368343575484,0.386695356959555
CGH17N_30,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,17927,25933,19847.1599186101,28993.7785144218,989,1086.22195974705,4630,5178.72721826482,156,0.450091756098547,91,0.408732330141359,0.40636319766508
