id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA815P,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,18339,48216,13841.7237763486,36411.7892716876,361,273.504959868126,5448,4112.06440928352,164,0.480915234094301,0,0.275546540455263,0.275437933326524
CGPLPA815P,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,18241,47876,13805.7930446293,36257.1967116963,361,273.81745110472,5418,4101.96567301987,164,0.492538945142984,373,0.275889710664428,0.275768449144308
CGPLPA815P,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,18338,47639,13816.7337228027,35913.7990806821,346,261.524811165227,5610,4224.02787750095,164,0.472240001112146,68,0.277945344589781,0.277832006694979
CGPLPA815P,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,17032,42596,12844.3748028799,32130.632656335,369,280.457384165677,5593,4215.43326815336,164,0.474045128830614,184,0.285637619910109,0.285589164482689
CGPLPA815P,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,18378,50479,13834.948292513,38012.7022637432,389,294.795708776403,5355,4032.79877739894,164,0.469498130051876,308,0.266900968674209,0.266838480511313
CGPLPA815P,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,18302,49365,13742.2314995472,37074.9764382036,329,248.605207337196,5228,3920.27834218987,164,0.457087976619688,111,0.270471574031655,0.270424764705313
CGPLPA815P,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,18680,48851,14013.4605601645,36641.7349974927,365,275.16437141516,5630,4219.47730977846,164,0.454361586377608,754,0.276613703336246,0.276644091605844
CGPLPA815P,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,17945,49276,13412.7775769507,36801.9877354246,316,237.025966707089,4915,3668.00893174183,164,0.437857202009606,98,0.266955266955267,0.267108239847636
CGPLPA815P,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,18095,48664,13514.1388209431,36333.8596734334,308,230.787559494641,5190,3866.5221710353,164,0.430008857273344,0,0.271049596309112,0.271106949709679
CGPLPA815P,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,19190,53253,14240.8737594494,39509.930910512,336,250.366741764334,5130,3797.3227271706,164,0.420040303430926,63,0.264897919743799,0.264942522198331
CGPLPA815P,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,18567,51145,13759.3460617536,37915.5055407518,291,216.108074518432,4897,3618.10280655304,164,0.402730841121495,0,0.266338650447556,0.266267742142611
CGPLPA815P,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,18231,50411,13492.6605635345,37310.8800568308,312,230.98157938448,4789,3532.24335583868,164,0.393850670572122,735,0.265595408059206,0.265585043852746
CGPLPA815P,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,15940,48194,11796.6430427002,35734.4370605882,239,176.363467045657,3857,2851.87726985218,165,0.365950754799941,0,0.24854211494683,0.248187985988647
