id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA906P,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,6959,36267,6939.34842335029,36144.0213552984,117,117.979764269152,5983,5936.02974657605,173,0.481679438835503,0,0.160991070189238,0.161067912259484
CGPLPA906P,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,7090,36130,7082.19108468973,36004.9715470355,132,132.812831434512,6067,6039.08080579439,173,0.494537930755378,373,0.164044423877834,0.164368936177642
CGPLPA906P,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,6835,35486,6797.17220273461,35218.6243721034,128,129.615116816312,6231,6147.94122837989,173,0.474312243221035,68,0.161503745185605,0.161776587779969
CGPLPA906P,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,6441,30441,6395.57281094746,30182.7239982547,115,116.115645696892,6159,6081.23765201303,173,0.475030586708685,184,0.17463803481373,0.174846107359993
CGPLPA906P,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,8456,42258,8369.79506441518,41827.7582402678,161,161.009627347489,7198,7095.87068352776,173,0.469046544865945,308,0.166738967543479,0.166737111938768
CGPLPA906P,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,9705,45208,9592.82975400948,44638.634167246,197,195.995255837535,8468,8313.41959992221,173,0.458961590487276,111,0.176734106677836,0.176886793392455
CGPLPA906P,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,9385,42430,9285.53367178499,41888.5837768353,188,186.873729089242,8384,8237.40719732939,173,0.457673837084141,754,0.181125156807874,0.181449805775504
CGPLPA906P,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,9455,45167,9291.36425758371,44366.2700725228,170,167.653424297655,8115,7944.09130726873,173,0.438998044732701,98,0.173098751418842,0.173160154628182
CGPLPA906P,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,9405,43864,9272.59621207389,43238.61465387,166,165.118038247203,8129,7967.42365799406,173,0.431443538431551,0,0.176556721545364,0.176583172605674
CGPLPA906P,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,6777,40863,6588.39523565965,39766.0780242495,92,90.2056126010978,5950,5763.99801381385,174,0.421353153757312,63,0.142254408060453,0.142130732426158
CGPLPA906P,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,6579,38336,6419.48296069659,37494.3293137205,100,97.1049424404762,5798,5638.66951071852,174,0.404692696750831,0,0.146476678169876,0.146183686366861
CGPLPA906P,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,6382,37482,6221.92902362523,36737.8951397292,94,91.4966940910113,5713,5577.49610343208,173,0.395270278432083,735,0.145495166879446,0.144831342883676
CGPLPA906P,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,5853,36509,5749.61461057225,36324.4930121608,71,68.2202294015947,4875,4871.14064564214,174,0.368014077957217,0,0.138166281100987,0.136654463646085
CGPLPA906P,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,6243,37677,6094.72108856711,37065.1528868824,86,83.1928320270557,5101,5003.9793760278,174,0.384710937340909,134,0.142144808743169,0.14121267110358
CGPLPA906P,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,5529,35081,5427.64181911343,34799.2287652999,70,69.7028704176434,4852,4800.71117827597,174,0.37286326100325,215,0.136148731839448,0.134925778223884
CGPLPA906P,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,6594,37619,6428.25529955775,36903.6640425242,88,86.9305132564725,5793,5640.53811094326,173,0.392786361640117,0,0.149141655169294,0.148349193785075
CGPLPA906P,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,6430,36451,6290.55153105326,35799.1911847834,85,82.9384530941671,5836,5695.04798699537,173,0.405069464366215,437,0.149949861243908,0.149455689798892
CGPLPA906P,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,6165,37563,6050.0733281679,37108.1801894483,83,80.7619714311301,5340,5261.94916321338,174,0.381368842953348,0,0.140985181119649,0.140183460521599
CGPLPA906P,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,5198,32937,5116.86876921687,32833.091884078,76,73.9347584880714,4745,4730.47652725002,174,0.373356923363442,14251,0.136305231414711,0.134831991420592
CGPLPA906P,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,5553,33992,5458.05052529579,33915.1374000597,78,76.3541660564995,5009,5005.13615573177,173,0.383221231403477,771,0.14042230370464,0.138623535783876
CGPLPA906P,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,6788,36998,6689.57279176737,36367.6329737225,108,106.7457867928,6154,6014.02580508768,173,0.433371962915601,224,0.155026720869684,0.155364768169165
CGPLPA906P,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,7137,40531,6970.27647885366,39736.8331151381,116,112.645337773136,6427,6270.91574641761,173,0.410746158528712,0,0.14972308466896,0.149233736350714
CGPLPA906P,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,8401,38464,8281.23621894482,37913.6268453063,156,155.767957091899,7504,7380.93152208967,173,0.445369463548831,91,0.17925957537608,0.179267469792619
CGPLPA906P,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,8435,40880,8344.30155441686,40405.0591137373,164,165.239696247862,7538,7445.5165403903,173,0.440216251293474,75,0.171043293115685,0.171167404865431
CGPLPA906P,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,8383,42102,8188.64564445093,41222.6666685802,140,136.831158162331,7222,7021.15041304155,173,0.41537002783204,0,0.166049321580668,0.165724107722016
