id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA895P,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,17128,37475,15873.3212692248,34969.6800343534,775,724.173801180551,2778,2573.07482075707,162,0.488682853016026,0,0.313682398403018,0.312202680059087
CGPLPA895P,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,17624,37479,16192.4178793651,34563.3679230486,780,709.07307850125,2741,2518.87519917015,162,0.498641853165939,373,0.319837395423117,0.319026050397491
CGPLPA895P,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,16949,36666,15797.340085753,34385.1836581974,743,680.558510033485,2738,2549.78655683476,162,0.479360200364299,68,0.316124218968572,0.31479764083522
CGPLPA895P,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,16011,32124,14872.1071629398,30068.8455716699,666,608.801059109159,2771,2587.03397039408,161,0.480820212518421,184,0.332626986600187,0.330925497969841
CGPLPA895P,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,17513,39103,16314.4095777858,36690.4299156806,687,630.341709496741,2675,2500.2087238962,162,0.476074727400047,308,0.309329518157411,0.307790943877809
CGPLPA895P,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,17058,37545,16035.3209027416,35505.8873239586,694,638.586356740811,2616,2466.43086579512,162,0.464863329476974,111,0.312400417559475,0.311116511514658
CGPLPA895P,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,17331,36699,16299.1635435445,34814.5053865647,686,632.587606810821,2826,2663.0581906891,162,0.461689374717598,754,0.320766240977235,0.318880719868326
CGPLPA895P,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,16788,37056,15901.3032382235,35541.1103556095,644,594.556719945291,2490,2382.58695344483,162,0.445695005089684,98,0.311789614441721,0.309108809780453
CGPLPA895P,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,16270,35806,15549.3463454173,34670.6795502797,622,573.622638178151,2528,2438.41116021787,162,0.438806721471771,0,0.312427989860972,0.309624419105479
CGPLPA895P,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,17096,39284,16377.5469084323,38005.0449001594,677,634.009761464741,2350,2280.00291892687,163,0.426592657430943,63,0.303228095069174,0.301154217990855
CGPLPA895P,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,16267,37033,15817.2871269611,36550.348258978,557,523.150999035139,2370,2340.81105700556,163,0.411228946947196,0,0.305196998123827,0.302043180112886
CGPLPA895P,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,15620,36353,15271.3154948846,36208.4784944416,547,516.912513722207,2225,2255.71188594312,163,0.401292538131336,735,0.300540665345468,0.296646787243378
CGPLPA895P,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,13451,34672,13583.0110106416,36203.1796994001,401,384.571492471413,1771,1892.86571478684,163,0.374548364648573,0,0.279512914822434,0.27282687863689
CGPLPA895P,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,14513,36395,14375.2868263064,36842.7084427973,495,470.288961330959,1897,1932.91928470198,163,0.390465103189493,134,0.285082894633456,0.280668674179405
CGPLPA895P,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,13474,33562,13481.4859138882,34663.1578062086,422,409.730240641079,1850,1959.49502858101,163,0.379881560801493,215,0.286461433795391,0.280020473144777
CGPLPA895P,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,15363,36252,15090.0113102577,36338.2231534085,563,531.791233081583,2285,2289.72508593141,163,0.398365495841213,0,0.297646033129904,0.293418809096367
CGPLPA895P,chr1,90000001,95000000,17,1p,0.399986,0.963605927586828,15162,35790,14780.4794731054,35438.538401751,512,481.172601744197,2320,2296.88735623425,163,0.411423285735535,437,0.297574187470561,0.294320361061973
CGPLPA895P,chr1,95000001,100000000,18,1p,0.3738138,0.971823213636356,14459,35905,14326.1387610801,36653.2887114673,479,455.316113602226,2073,2142.49712724725,163,0.388156323229269,0,0.287089984909856,0.28101803945905
CGPLPA895P,chr1,100000001,105000000,19,1p,0.359991,0.936923050045331,12659,31410,12674.8501064933,32606.0630990334,391,373.567174289469,1739,1858.84399620856,163,0.380965388861231,14251,0.287254078830924,0.279915955956168
CGPLPA895P,chr1,105000001,110000000,20,1p,0.3749756,0.950155843505622,13283,32554,13238.2904767406,33492.5132972994,479,453.70470103882,1898,1982.92421980248,163,0.391141162317999,771,0.289787726072823,0.283288311083894
CGPLPA895P,chr1,110000001,115000000,21,1p,0.4303304,0.968975225485917,16473,37148,15734.0873083507,35814.7824524303,617,572.882950337294,2585,2470.24727155619,162,0.440277880435739,224,0.307211726748848,0.305226620513053
CGPLPA895P,chr1,115000001,120000000,22,1p,0.4059132,0.963578976035697,15850,37311,15343.1216924574,36694.8257199424,632,591.997694024441,2266,2231.21019248113,163,0.418325870957384,0,0.298150900095935,0.294844867167097
CGPLPA895P,chr1,150000001,155000000,23,1q,0.4468306,0.967925827865813,16100,34431,15224.1288108184,32988.3957905742,651,612.663026846515,2726,2612.76719861946,162,0.452500371002449,91,0.318616294947656,0.315771242777415
CGPLPA895P,chr1,155000001,160000000,24,1q,0.4393342,0.960319595006356,16284,35867,15450.4478692648,34617.1791393633,624,579.061900729905,2448,2349.40956193022,162,0.448755047715626,75,0.312247128530613,0.308591574883352
CGPLPA895P,chr1,160000001,165000000,25,1q,0.4136894,0.953816504054605,15553,35741,14967.9337617705,34898.1486814451,603,581.819176953666,2379,2328.95991985877,163,0.421518903382711,0,0.303212851405623,0.300162616119184
