id,chr,start,end,bin,arm,gc,map,short,long,short.cor,long.cor,ultrashort,ultrashort.cor,multinucs,multinucs.cor,mediansize,frag.gc,filtered.bases,ratio,ratio.cor
CGPLPA872P2,chr1,5000001,10000000,1,1p,0.482519,0.982374221676362,9913,49672,8434.53818655997,42268.2067826153,203,172.283018925605,4015,3420.12260028982,169,0.483354074259831,0,0.166367374339179,0.166352693363796
CGPLPA872P2,chr1,15000001,20000000,2,1p,0.4880796,0.961141657767262,9898,49741,8418.15554883007,42346.0218103424,213,181.398216961827,4122,3508.45861848727,169,0.495961484353018,373,0.165965224098325,0.165828660814672
CGPLPA872P2,chr1,20000001,25000000,3,1p,0.4726852,0.978981585353628,9998,49336,8509.70647288864,42005.2735011433,185,157.592460329447,4234,3603.24630329758,169,0.475611186924537,68,0.168503724677251,0.168459068523103
CGPLPA872P2,chr1,25000001,30000000,4,1p,0.4638612,0.969469351176973,9454,42443,8050.1498730903,36146.881840675,195,165.889761437197,4478,3810.79319181168,169,0.475835071592717,184,0.182168526119044,0.182142319539144
CGPLPA872P2,chr1,30000001,35000000,5,1p,0.4659504,0.978487369354674,10068,52124,8563.23510568873,44363.0894663845,191,162.923807491827,3984,3390.90882899613,170,0.471373724893396,308,0.161885773089786,0.161795385848636
CGPLPA872P2,chr1,35000001,40000000,6,1p,0.4568564,0.978907093122177,9861,50395,8388.03069749674,42899.7645280558,211,180.106212578135,4060,3454.77593315638,169,0.459200799665256,111,0.16365175252257,0.163548280065618
CGPLPA872P2,chr1,40000001,45000000,7,1p,0.4545124,0.977829035213107,10286,49684,8747.64705877674,42259.4920236522,184,157.36885496663,4301,3656.49574082223,169,0.456687301217904,754,0.171519092879773,0.171498484646243
CGPLPA872P2,chr1,45000001,50000000,8,1p,0.4367456,0.954996470468469,9752,49788,8286.42108880573,42335.1635885699,184,156.369661604005,3901,3314.07754646434,170,0.439274184675835,98,0.163789049378569,0.163693435154534
CGPLPA872P2,chr1,50000001,55000000,9,1p,0.4282668,0.97512507308497,10015,49786,8517.36528723711,42377.0514232354,189,161.53550572704,4000,3397.65602687068,169,0.431740271917487,0,0.167472115850906,0.167353628113877
CGPLPA872P2,chr1,55000001,60000000,10,1p,0.4166452,0.975219751943121,10208,53310,8663.80875251465,45260.591139887,183,155.252722696973,3910,3317.5571636723,170,0.421530668086554,63,0.160710349822098,0.160665835313922
CGPLPA872P2,chr1,60000001,65000000,11,1p,0.399688,0.97236809324608,9695,51372,8232.67895434726,43690.8383271135,165,139.994662205434,3691,3131.87067030364,169,0.404395052600773,0,0.158760050436406,0.158553953687701
CGPLPA872P2,chr1,65000001,70000000,12,1p,0.390125,0.967381664847973,9762,50289,8298.12577813427,42769.8008853637,133,112.965284997516,3757,3190.88676649977,169,0.394848845029011,735,0.162561822450917,0.162491926347689
CGPLPA872P2,chr1,70000001,75000000,13,1p,0.3587176,0.972264005053379,8869,48234,7559.5320149612,41213.9090428957,111,94.1206781264912,3059,2608.91383696911,169,0.366783468551424,0,0.155315832793373,0.154992796304731
CGPLPA872P2,chr1,75000001,80000000,14,1p,0.3775974,0.96564769268667,9361,50286,7955.18946715283,42816.6547769557,150,127.06893788109,3424,2909.02655056631,169,0.383527467139084,134,0.156939996982246,0.156685060107422
CGPLPA872P2,chr1,80000001,85000000,15,1p,0.3646858,0.947519129161617,8943,46323,7613.27838725264,39550.9950112603,134,113.424897566983,3070,2615.41604166475,169,0.371603386351975,215,0.161817392248399,0.16142045320882
CGPLPA872P2,chr1,85000001,90000000,16,1p,0.3871608,0.968679244033096,9905,50341,8417.65999368348,42817.1364793317,174,147.819685967374,3668,3115.05219306497,169,0.39172138309824,0,0.16440925538625,0.164295763292765
