chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	2777	141	-0.211892469750129	0.185287635160081	7	-0.225043872909086	0.157868228302961	17400	1615419	0.273320215416421	1	0
1	2	1565	224	-0.146487395668873	0.0655577378890125	13	-0.153090271590195	0.0579621653672271	1615776	2118600	0.214380527419761	1	0
1	3	236	26	0.0961699920759499	0.225326454975747	42	0.0827026304087051	0.207683267918559	2119000	2188807	0.180013511599322	3	0
1	4	968	159	-0.1421192338245	0.0639098995659267	13	-0.153090271590195	0.0579621653672271	2189196	2476103	0.214380527419761	1	0
1	5	186	31	0.205627549298783	0.278771821848349	60	0.21909787438729	0.236695016357931	2476500	2532900	0.273320215416421	3	1
1	6	13248	1856	-0.145282274224261	0.0385783178731941	11	-0.153090271590195	0.0311418682011845	2533250	6685100	0.161866559504864	1	0
1	7	239	30	-0.202446664535395	0.10997995798371	7	-0.225043872909086	0.157868228302961	6685442	6755100	0.273320215416421	1	0
1	8	4215	456	-0.065720966800759	0.0991044390574327	26	-0.0336979390981064	0.0753645423585424	6755300	7998100	1	2	1
1	9	236	1	0.0849686804915501	0.532627344923699	48	0.0827026304087051	NA	7998500	8068700	0.163511319920143	3	NA
1	10	747	4	0.275071435979368	0.110081577360121	66	0.282818439383588	NA	8068945	8285489	0.258845688025545	4	NA
1	11	2337	235	0.100330553379966	0.141259303483528	46	0.0827026304087051	0.115545512862038	8285793	8980000	0.164220754825222	3	0
1	12	5742	381	-0.0191925669498009	0.0962323891489772	28	-0.0336979390981064	0.103507198906717	8980500	10667172	0.159541456734107	2	0
1	13	4002	333	-0.11609104354219	0.0667621844555622	17	-0.0968345055990155	0.0659711055538569	10667500	11839971	1	2	1
1	14	922	6	-0.0391463222864453	-0.0144181913910066	31	-0.0336979390981064	NA	11840400	12111200	NA	2	NA
1	15	271	16	0.018829081128549	-0.01013334279572	40	0.0324396451885634	NA	12111586	12190708	NA	2	NA
1	16	194	7	0.386838528580349	0.110684364341787	76	0.410822741742682	NA	12191008	12247527	0.243325326707155	5	NA
1	17	1488	28	0.0238030927816776	0.101149835925007	39	0.0324396451885634	0.0875245596674522	12248000	12683900	0.149250732856063	2	0
1	18	1665	145	-0.132893073734712	0.0220723675107343	11	-0.153090271590195	0.0311418682011845	12684324	14023473	0.161866559504864	1	0
1	19	259	0	0.146233009565667	0	56	0.139454072671297	NA	14023900	14099763	0.255307051832875	3	NA
1	20	4655	764	-0.102639278012523	0.0260108369416377	18	-0.0968345055990155	0.0399433874796585	14100100	15459853	1	2	1
1	21	4243	514	0.0228945601832328	0.157376224557841	34	0.0324396451885634	0.172323044750618	15460100	16717685	0.204680859795392	2	0
1	22	1509	69	-0.120317159127671	0.0662795964617355	17	-0.0968345055990155	0.0659711055538569	16717999	17371586	1	2	1
1	23	668	70	0.0541585645889988	0.155637393684302	34	0.0324396451885634	0.172323044750618	17371907	17564817	0.204680859795392	2	0
1	24	5707	744	-0.0815730378370002	0.0589327018377393	17	-0.0968345055990155	0.0659711055538569	17565100	19226061	1	2	1
1	25	676	136	0.0361045260221875	0.181360313889805	36	0.0324396451885634	0.217795608047867	19226409	19423700	0.229284915573286	2	0
1	26	953	109	-0.10266366076493	0.083216098279843	19	-0.0968345055990155	0.103351004709424	19424100	19701571	0.15948918661584	2	0
1	27	5298	535	-0.0175786567447089	0.107425313397335	28	-0.0336979390981064	0.103507198906717	19702078	21258600	0.159541456734107	2	0
1	28	1433	33	0.11977924599078	0.146990641177575	55	0.139454072671297	0.187551424866383	21259000	21683691	0.273320215416421	3	1
1	29	2355	256	0.00905619307670795	0.125373559930683	38	0.0324396451885634	0.123232935397469	21684037	22430386	0.172423315921253	2	0
1	30	2926	433	-0.0861561608214171	0.0489998022218033	18	-0.0968345055990155	0.0399433874796585	22430700	23288235	1	2	1
1	31	6997	755	0.0194504011424258	0.110795288319595	38	0.0324396451885634	0.123232935397469	23288575	25368600	0.172423315921253	2	0
1	32	3388	334	-0.0631868355084081	0.0922313216165314	26	-0.0336979390981064	0.0753645423585424	25368768	26430600	1	2	1
1	33	1672	165	-0.00354919089993905	0.139362400754608	29	-0.0336979390981064	0.148270348210029	26430900	26923914	0.190212433576548	2	0
1	34	5577	209	0.0585208851872092	0.089786995707731	39	0.0324396451885634	0.0875245596674522	26924400	28588783	0.149250732856063	2	0
1	35	10539	1087	-0.0436970443676375	0.0793259415261944	26	-0.0336979390981064	0.0753645423585424	28589235	31844663	1	2	1
1	36	746	128	0.143965638493906	0.212586906252436	55	0.139454072671297	0.187551424866383	31845154	32063700	0.273320215416421	3	1
1	37	979	110	-0.00786059765202619	0.111368509675903	28	-0.0336979390981064	0.103507198906717	32063800	32352900	0.159541456734107	2	0
1	38	265	33	0.240856943825678	0.107855718680803	60	0.21909787438729	0.236695016357931	32353200	32431277	0.273320215416421	3	1
1	39	3709	128	-0.00240134707113496	0.160157564823316	29	-0.0336979390981064	0.148270348210029	32431438	33529100	0.190212433576548	2	0
1	40	875	94	-0.104229992032286	0.140432884866708	22	-0.0968345055990155	0.16840041640451	33529600	33789964	0.202351365982687	2	0
1	41	517	91	0.074028574726975	0.07439144313926	46	0.0827026304087051	0.115545512862038	33790436	33942103	0.164220754825222	3	0
