chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	158	1	-2.54530449983226	2.05078588143014	17	-2.55014004297381	NA	54800	809628	0.595519517144555	0	0
1	2	65	1	-0.606171825589071	0.662629225499717	71	-0.629707034047608	NA	809876	833659	0.509374920611828	0	0
1	3	2742	216	-0.144925072728712	0.295179030628801	122	-0.117174287489087	0.201623912815739	834100	1714000	0.160288407515038	3	0
1	4	5681	680	0.0227190207444264	0.230000275675174	145	0.0219561946854975	0.181644663426534	1714200	3491700	0.417315701461997	3	1
1	5	4974	808	-0.0976874531297002	0.307415608338369	120	-0.117174287489087	0.299449932899799	3492124	5105900	0.196985928546296	3	0
1	6	19	0	-1.84190953858294	0	30	-1.85968912107447	NA	5106200	5112800	0.595519517144555	0	0
1	7	973	244	-0.110180282936667	0.504090173270861	123	-0.117174287489087	0.570995081143907	5113079	5398800	0.275118065568364	3	0
1	8	3737	400	0.0187517639971867	0.34032050692738	144	0.0219561946854975	0.332400780030913	5399100	6487400	0.595519517144555	3	1
1	9	104	0	-1.19040909281629	0	47	-1.18824992670803	NA	6487801	6518207	0.595519517144555	0	0
1	10	7315	861	0.000777514604102459	0.251993738842681	135	-0.022835070555186	0.251031862958736	6518600	8669942	0.512257450904089	3	1
1	11	48	3	-1.92246728144316	0.805077108714206	29	-1.91375530502018	NA	8670206	8685851	0.595519517144555	0	0
1	12	3614	466	-0.0155541053835523	0.149022300045173	137	-0.022835070555186	0.18720438556767	8686400	9745600	0.457665036604955	3	1
1	13	2567	218	0.0798745105315501	0.451922332156911	156	0.0674562238697966	0.4920375527843	9745900	10499300	0.595519517144555	3	1
1	14	6055	404	-0.0164412208486659	0.22140171421226	135	-0.022835070555186	0.251031862958736	10499700	12268300	0.512257450904089	3	1
1	15	1024	7	0.161568274126725	0.00280144768581065	165	0.127986962091277	NA	12268571	12569100	0.520924085624905	3	NA
1	16	933	130	-0.0575799699422364	0.10231703539575	133	-0.0696230178802457	0.07719689973214	12569500	12840200	0.325921819562764	3	1
1	17	30	0	-2.19348393995667	0	23	-2.19395583879017	NA	12840300	12856600	0.595519517144555	0	0
1	18	55	1	-0.268402023851232	-0.186123202732449	111	-0.256460260062722	NA	12857000	12872892	NA	2	NA
1	19	73	3	-1.50682842865294	0.292622917859275	38	-1.51875694740163	NA	12873029	12909949	0.595519517144555	0	0
1	20	31	0	-0.228516714771737	0	111	-0.256460260062722	NA	12910152	12918986	NA	2	NA
1	21	57	0	-2.43327390410314	0	19	-2.4390683366267	NA	12919200	13176742	0.595519517144555	0	0
1	22	46	0	-0.718380384115278	0	67	-0.695759802249622	NA	13178000	13774200	0.595519517144555	0	0
1	23	9053	1039	-0.0270192077315724	0.301513851521961	136	-0.022835070555186	0.308301202579341	13774390	16430061	0.199894163875301	3	0
1	24	14	0	-1.34229632816652	0	42	-1.35328413903718	NA	16430309	16434300	0.595519517144555	0	0
1	25	1244	167	-0.0743015405472647	0.323438596208293	130	-0.0696230178802457	0.369673624672317	16434705	16800654	0.219933771988225	3	0
1	26	127	10	-0.684035327180694	0.145613816346298	67	-0.695759802249622	NA	16800989	16853100	0.595519517144555	0	0
1	27	101	1	-2.92744461186661	-0.00406733101532883	12	-2.91458778111607	NA	16853920	16931200	0.595519517144555	0	0
1	28	10	0	-0.387380396170353	0	92	-0.397259129761606	NA	16931700	16934200	0.595519517144555	1	0
1	29	13	2	-2.16595100941332	-0.448782217563729	25	-2.1508757072247	NA	16934500	16938656	0.595519517144555	0	0
1	30	82	6	-0.523888007055881	0.399224224761556	81	-0.510678807802414	NA	16938875	16963500	0.498314794691682	1	0
1	31	45	2	-1.82512855248772	0.296288093626108	32	-1.81572505001263	NA	16963907	17002500	0.595519517144555	0	0
1	32	138	6	-0.741445384401101	0.517771473619981	64	-0.758835317198363	NA	17002800	17052399	0.595519517144555	0	0
1	33	61	1	-2.50982789716132	-0.247943815124815	18	-2.49483010844206	NA	17052700	17206797	0.595519517144555	0	0
1	34	221	4	-0.665608542077288	0.373905424449681	71	-0.629707034047608	NA	17207215	17280239	0.509374920611828	0	0
1	35	12850	2046	-0.0320409401471189	0.263828404833927	135	-0.022835070555186	0.251031862958736	17280700	21023603	0.512257450904089	3	1
1	36	2212	28	0.130625597383934	0.0038047883479019	164	0.127986962091277	0.0468702804833451	21024041	21680000	0.541476189972724	3	1
1	37	1909	246	-0.0239770454111248	0.149849660786914	137	-0.022835070555186	0.18720438556767	21680200	22271400	0.457665036604955	3	1
1	38	225	58	-0.467605159656697	0.392563806937578	83	-0.454683915195258	0.535567044916424	22271787	22362194	0.555133235283912	1	0
1	39	6273	645	0.0171341931351029	0.21188379480876	145	0.0219561946854975	0.181644663426534	22362717	24206500	0.417315701461997	3	1
1	40	707	4	-0.316711320924255	0.7740922529352	102	-0.323373578655381	NA	24206700	24421876	NA	2	NA
1	41	4091	618	-0.00864870874862239	0.30634318609204	136	-0.022835070555186	0.308301202579341	24422302	25688900	0.199894163875301	3	0
1	42	99	1	-1.79100941961682	0.685985316829381	33	-1.7593139105218	NA	25695200	25751300	0.595519517144555	0	0
1	43	278	8	0.080115161452246	0.346199729441322	157	0.0674562238697966	NA	25751796	25833100	0.390493605429126	3	NA
1	44	10	0	-2.99212104654092	0	11	-2.98865501055706	NA	25833539	25838900	0.595519517144555	0	0
1	45	3611	230	-0.00559367866076516	0.281882760578712	135	-0.022835070555186	0.251031862958736	25839300	26901900	0.512257450904089	3	1
1	46	2783	32	0.100893860380455	0.377638323349668	162	0.127986962091277	0.504098475071625	26902100	27730400	0.595519517144555	3	1
1	47	14	0	-1.32072715279111	0	42	-1.35328413903718	NA	27730774	27734874	0.595519517144555	0	0
1	48	4143	126	0.106453894599139	0.334114728338939	158	0.127986962091277	0.273626513109918	27735100	28959400	0.595519517144555	3	1
1	49	17073	1603	0.021944843181535	0.269378711332265	143	0.0219561946854975	0.258802643147508	28959795	34137500	0.595519517144555	3	1
1	50	17	0	-2.09152051156634	0	26	-2.09774969606993	NA	34137800	34143968	0.595519517144555	0	0
1	51	4303	584	0.00146705477373796	0.210211876591646	137	-0.022835070555186	0.18720438556767	34144293	35419943	0.457665036604955	3	1
1	52	10	0	-3.03785046861551	0	11	-2.98865501055706	NA	35420200	35423100	0.595519517144555	0	0
1	53	328	3	0.104347800568833	0.580477989762973	165	0.127986962091277	NA	35423423	35519500	0.520924085624905	3	NA
1	54	10	0	-2.18852555139686	0	23	-2.19395583879017	NA	35520000	35523375	0.595519517144555	0	0
1	55	584	6	-0.0413175760912516	0.0197062730114865	142	-0.022835070555186	NA	35523700	35695900	0.115340135864232	4	NA
1	56	2861	48	0.124090021220012	0.160198784092413	160	0.127986962091277	0.168392835711862	35696300	36539900	0.548171330443602	3	1
1	57	13599	1348	0.000690219752691297	0.226631387759909	135	-0.022835070555186	0.251031862958736	36540300	40567206	0.512257450904089	3	1
1	58	1582	158	0.0820074914030639	0.602625210950856	156	0.0674562238697966	0.4920375527843	40567480	41037000	0.595519517144555	3	1
1	59	2055	304	-0.00859426589104939	0.204794660950558	137	-0.022835070555186	0.18720438556767	41037297	41641000	0.457665036604955	3	1
1	60	20	1	-2.18952852387493	-0.0607566074157778	23	-2.19395583879017	NA	41641327	41647385	0.595519517144555	0	0
1	61	3046	390	0.0348806590012659	0.145556287228792	145	0.0219561946854975	0.181644663426534	41647860	42551252	0.417315701461997	3	1
1	62	1723	286	0.0608619210683931	0.511869271946147	151	0.0674562238697966	0.276097438944588	42551600	43061715	0.595519517144555	3	1
1	63	1768	250	-0.017846062059094	0.160207315064172	140	-0.022835070555186	0.0983887606852648	43062134	43580417	0.371868339207175	3	1
1	64	9	0	-2.85514555308492	0	13	-2.85514555308492	NA	43580800	43585691	0.595519517144555	0	0
1	65	710	23	0.0429320620703099	0.244507225962756	152	0.0674562238697966	0.218916909871041	43586100	43793214	0.58662357466275	3	1
1	66	524	15	0.167700927692202	0.209381078447856	165	0.127986962091277	NA	43793638	43948826	0.520924085624905	3	NA
1	67	5699	635	-0.0234907664961292	0.212930345558542	137	-0.022835070555186	0.18720438556767	43949235	45629323	0.457665036604955	3	1
1	68	10	0	-2.31300145928629	0	21	-2.32322091399219	NA	45629572	45633550	0.595519517144555	0	0
1	69	41	0	0.156015268337232	0	165	0.127986962091277	NA	45633887	45645887	0.520924085624905	3	NA
1	70	15	0	-2.66099494732634	0	16	-2.6422028234826	NA	45645957	45651800	0.595519517144555	0	0
1	71	334	1	0.193309785361334	-0.217256037677874	170	0.190437799210937	NA	45652308	45750607	0.595519517144555	3	NA
1	72	15	0	-2.65882349578104	0	16	-2.6422028234826	NA	45751054	45756300	0.595519517144555	0	0
1	73	5181	571	-0.0202911220395467	0.260468419089096	135	-0.022835070555186	0.251031862958736	45756569	47286529	0.512257450904089	3	1
1	74	164	15	-0.380151392499347	0.442700873699849	92	-0.397259129761606	NA	47287003	47337122	0.595519517144555	1	0
1	75	15	1	-2.57758728816554	-0.0815089345060547	17	-2.55014004297381	NA	47337809	47354400	0.595519517144555	0	0
1	76	87	8	-0.0781242686918149	0.192788569305934	134	-0.0696230178802457	NA	47356600	47390348	NA	2	NA
1	77	50	0	-1.98951176247833	0	28	-1.98029249553092	NA	47390784	47408800	0.595519517144555	0	0
1	78	214	12	-0.204922591816292	0.149548287653234	119	-0.185061578108288	NA	47409300	47473575	NA	2	NA
1	79	12	0	-1.69680014484543	0	34	-1.69626402695942	NA	47473898	47477558	0.595519517144555	0	0
1	80	135	33	0.0151536981685531	0.590950690680352	147	0.0219561946854975	0.733391730827422	47477936	47517000	0.369749511844253	3	0
1	81	18	1	-2.37043931680815	-0.280806386394695	20	-2.38811721613116	NA	47517300	47523600	0.595519517144555	0	0
1	82	27	2	0.112029572127792	1.83766299949818	165	0.127986962091277	NA	47523800	47531777	0.520924085624905	3	NA
1	83	25	1	-1.9957505833519	2.96869442494235	28	-1.98029249553092	NA	47532100	47559654	0.595519517144555	0	0
1	84	121	17	-0.64899696201951	0.822505808842188	71	-0.629707034047608	NA	47560039	47601500	0.509374920611828	0	0
1	85	46	0	-2.26562691632313	0	22	-2.24678309463654	NA	47601922	47618400	0.595519517144555	0	0
1	86	20	0	-0.203120430552055	0	119	-0.185061578108288	NA	47618700	47623900	NA	2	NA
1	87	28	1	0.0569197328842741	0.340263698275697	157	0.0674562238697966	NA	47624358	47631951	0.390493605429126	3	NA
1	88	13	0	-2.34495657356174	0	21	-2.32322091399219	NA	47632208	47637400	0.595519517144555	0	0
1	89	3737	329	-0.0124111771414424	0.235274375761589	137	-0.022835070555186	0.18720438556767	47637911	48742300	0.457665036604955	3	1
1	90	16	0	-2.17029702785827	0	25	-2.1508757072247	NA	48742837	48749300	0.595519517144555	0	0
1	91	95	8	0.046916047314183	-0.0505380167876569	157	0.0674562238697966	NA	48749700	48777173	0.390493605429126	3	NA
