chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	4736	429	-0.11020737321885	-0.0427629516827661	20	-0.116227934788553	-0.0361683673756813	14464	2245800	1	2	1
1	2	1194	174	0.168632379486631	0.0416702892463882	45	0.187508960120592	0.0329296422268803	2246226	2700337	0.299935413264775	3	1
1	3	1243	157	-0.0820293765658694	-0.031391594314713	23	-0.0540688985117355	-0.0388265497552804	2700734	3068300	1	2	1
1	4	4468	702	0.144370088886246	0.037125220215982	40	0.141724950968503	0.0356417924821258	3068768	4537009	0.296370124811702	3	1
1	5	322	88	-0.0594002848883937	-0.0547324210250748	23	-0.0540688985117355	-0.0388265497552804	4537297	4630100	1	2	1
1	6	273	43	-0.347745094940263	0.1368302970098	10	-0.304423440566143	0.117728012511373	4630384	4709800	0.299935413264775	1	0
1	7	840	158	0.130637586921254	0.0319216736640259	40	0.141724950968503	0.0356417924821258	4710315	4954146	0.296370124811702	3	1
1	8	2009	219	-0.044641871325565	-0.0369471529686584	23	-0.0540688985117355	-0.0388265497552804	4954326	5539689	1	2	1
1	9	606	87	0.144366604769671	-0.000546015344814367	42	0.141724950968503	0.0150131020818442	5540000	5714786	0.290501949722834	3	1
1	10	252	10	0.345057266094953	0.309056606285599	63	0.3358747944535	NA	5715221	5788900	0.299935413264775	4	NA
1	11	3181	293	0.136938127654499	0.0189238176450359	42	0.141724950968503	0.0150131020818442	5789108	6726000	0.290501949722834	3	1
1	12	1905	180	0.352026275012134	0.202327950512207	62	0.3358747944535	0.222517130618188	6726503	7288400	0.299935413264775	4	1
1	13	1482	151	0.484655987130504	-0.00760796658009638	72	0.46534872160262	-0.0112756231118342	7288724	7724500	0.29989488179316	5	3
1	14	3240	510	0.408983788154405	0.218078785501082	64	0.387364332764493	0.205270893953425	7724700	8679378	0.299935413264775	4	1
1	15	3974	481	0.18499661132612	0.0304661409654227	45	0.187508960120592	0.0329296422268803	8679452	9850213	0.299935413264775	3	1
1	16	4806	425	-0.015373887194609	-0.0354287350799777	23	-0.0540688985117355	-0.0388265497552804	9850600	11259655	1	2	1
1	17	4749	309	0.178964439919209	0.0212435734490715	45	0.187508960120592	0.0329296422268803	11260000	12648300	0.299935413264775	3	1
1	18	1130	154	-0.0727174987266413	-0.0647588382488181	23	-0.0540688985117355	-0.0388265497552804	12648600	13828685	1	2	1
