chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	282	3	0.0482924283644406	0.651572376628142	20	0.0128708345914583	NA	17400	824224	NA	2	NA
1	2	2549	199	-0.194461661066635	-0.0283464875575307	10	-0.174470973339903	-0.0196741194361577	824400	1610464	0.120128593064738	0	0
1	3	1544	217	-0.0813734056464324	-0.0228166088801027	14	-0.0391348532777527	-0.0221016914795111	1610614	2102428	1	2	1
1	4	3974	506	0.00549418054549093	-0.0193880150429788	17	0.0128708345914583	-0.0220461493972694	2102500	3363500	1	2	1
1	5	2448	386	-0.0525599702208196	-0.0229940064296888	14	-0.0391348532777527	-0.0221016914795111	3363926	4230615	1	2	1
1	6	5617	953	0.0276084683408846	-0.0168224840475131	17	0.0128708345914583	-0.0220461493972694	4230864	5862000	1	2	1
1	7	48839	6407	-0.0206565003861258	-0.0218683568031515	14	-0.0391348532777527	-0.0221016914795111	5862189	21165602	1	2	1
1	8	2770	405	0.038418834822311	-0.025953967887665	17	0.0128708345914583	-0.0220461493972694	21166000	22008900	1	2	1
1	9	26311	2667	-0.027564782920993	-0.0257251235331727	14	-0.0391348532777527	-0.0221016914795111	22009200	29875491	1	2	1
1	10	2866	516	0.0498623722856944	-0.0187340115427458	17	0.0128708345914583	-0.0220461493972694	29876003	30860900	1	2	1
1	11	9636	937	-0.0251222572790162	-0.0220141404641963	14	-0.0391348532777527	-0.0221016914795111	30861186	33694600	1	2	1
1	12	19181	1727	0.0124326777647559	-0.0219772554422685	17	0.0128708345914583	-0.0220461493972694	33694785	39337027	1	2	1
1	13	54038	5004	-0.0171902387150998	-0.023158663342724	14	-0.0391348532777527	-0.0221016914795111	39337300	55309400	1	2	1
1	14	23212	2841	0.0292455251276138	-0.020592420365662	17	0.0128708345914583	-0.0220461493972694	55309700	62132046	1	2	1
1	15	3905	377	-0.0483053839673703	-0.0158956053089916	14	-0.0391348532777527	-0.0221016914795111	62132538	63278100	1	2	1
1	16	24965	3117	0.0248776863377526	-0.019801000380114	17	0.0128708345914583	-0.0220461493972694	63278549	70645196	1	2	1
1	17	3975	446	-0.0326227380778977	-0.01899661051308	14	-0.0391348532777527	-0.0221016914795111	70645500	71817499	1	2	1
1	18	20555	2421	0.0149818163012145	-0.0221133906928368	17	0.0128708345914583	-0.0220461493972694	71817766	77936186	1	2	1
1	19	2721	280	-0.0665280089935773	-0.00935496150775663	14	-0.0391348532777527	-0.0221016914795111	77936623	78743308	1	2	1
1	20	7550	1453	0.000800824615492898	-0.0184907146397537	17	0.0128708345914583	-0.0220461493972694	78743589	80976200	1	2	1
1	21	9727	1493	0.0454857327477086	-0.0178473710114053	17	0.0128708345914583	-0.0220461493972694	80976700	83954300	1	2	1
1	22	13194	1579	0.00823816455680551	-0.026008127947302	17	0.0128708345914583	-0.0220461493972694	83955423	87859660	1	2	1
1	23	4007	287	0.06722537915583	-0.0308907126676346	17	0.0128708345914583	-0.0220461493972694	87860000	89039266	1	2	1
1	24	30103	3063	0.0100189745755526	-0.0220483895079031	17	0.0128708345914583	-0.0220461493972694	89039400	97956600	1	2	1
1	25	6500	575	0.0529831151213093	-0.0304329707774181	17	0.0128708345914583	-0.0220461493972694	97956900	99860856	1	2	1
1	26	95893	10884	0.00824425975049035	-0.021528057309383	17	0.0128708345914583	-0.0220461493972694	99861000	155119643	1	2	1
1	27	7129	233	-0.0317171838736393	-0.0275537788207673	14	-0.0391348532777527	-0.0221016914795111	155119782	157240400	1	2	1
1	28	3664	414	0.0164861203134446	-0.0331663682938624	17	0.0128708345914583	-0.0220461493972694	157240552	158321200	1	2	1
1	29	2006	455	0.0868569376046495	-0.0276845919720689	21	0.089465753926693	-0.0239911793417728	158321700	158911800	1	2	1
1	30	109310	13047	0.0142725428524568	-0.0205162516345581	17	0.0128708345914583	-0.0220461493972694	158912000	191247936	1	2	1
1	31	3917	380	0.0684179453527465	-0.023066525198725	17	0.0128708345914583	-0.0220461493972694	191248026	192394656	1	2	1
1	32	18130	1824	0.0128545913344566	-0.0229848699428001	17	0.0128708345914583	-0.0220461493972694	192394900	197798381	1	2	1
1	33	6825	602	0.0623071736650836	-0.0210685878499607	17	0.0128708345914583	-0.0220461493972694	197798765	199805895	1	2	1
1	34	7866	793	-0.0209322671882334	-0.0251288257759918	14	-0.0391348532777527	-0.0221016914795111	199806300	202112300	1	2	1
1	35	4614	405	0.0473866957175785	-0.0272520454756352	17	0.0128708345914583	-0.0220461493972694	202112586	203476918	1	2	1
1	36	50542	5354	0.00774765746218746	-0.0222508677122795	17	0.0128708345914583	-0.0220461493972694	203477300	218847000	1	2	1
1	37	3173	726	0.0450636787763024	-0.027372012352725	17	0.0128708345914583	-0.0220461493972694	218847357	219792300	1	2	1
1	38	4165	307	-0.0236327268056243	-0.00851512387553867	14	-0.0391348532777527	-0.0221016914795111	219792778	221015400	1	2	1
