chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	42534	3803	-0.141087161312343	0.012972132344708	12	-0.152083656879385	0.0158333408181955	139060	16824700	0.144802942704883	0	0
1	2	5	3	-1.17216603241791	0.579952444700374	1	-1.17216603241791	NA	16825124	16826296	0.225242155114134	0	0
1	3	42223	3152	-0.137205494536602	0.00744818659518783	12	-0.152083656879385	0.0158333408181955	16826800	32367000	0.144802942704883	0	0
1	4	596	7	0.287692054747716	0.15767507826699	34	0.255518180359021	NA	32367300	32605170	0.227048560987086	3	NA
1	5	8876	586	0.541327254336766	0.269154271341886	38	0.552573336310567	0.264900837600841	32605400	35740051	0.225242155114134	5	1
1	6	4684	97	0.25998227670599	-0.0452799687759948	33	0.255518180359021	-0.0295941954098783	35740600	37411800	0.133347673398846	4	2
1	7	639	44	0.385248254605514	0.142425506294731	36	0.414451330418605	0.10499653022554	37412100	37621756	0.227048560987086	4	1
1	8	271	8	0.204777742665932	-0.0322367254259465	32	0.209949776177341	NA	37622503	37716500	0.215842453698965	3	NA
1	9	1122	67	0.03608836342391	-0.0858830286237023	23	0.0622176765324026	-0.0918211051925768	37716700	38108174	1	2	1
1	10	1836	133	0.403691216576712	0.0931014215904288	36	0.414451330418605	0.10499653022554	38108400	38747200	0.227048560987086	4	1
1	11	21	2	0.374342669650003	-0.157075513721678	37	0.414451330418605	NA	38747456	38754455	0.212177028176614	4	NA
1	12	1278	131	0.0594536346582146	-0.0856880811242328	23	0.0622176765324026	-0.0918211051925768	38754900	39188200	1	2	1
1	13	203	19	0.339987819978333	0.0980793185643437	35	0.339987819978333	NA	39188679	39257900	0.214873376940891	4	NA
1	14	4246	315	0.425090276373831	0.104614277030342	36	0.414451330418605	0.10499653022554	39258300	40831100	0.225242155114134	5	2
1	15	22399	1290	0.0577822361177375	-0.0865910707388445	23	0.0622176765324026	-0.0918211051925768	40831381	48800100	1	2	1
1	16	1263	94	0.21021807562567	-0.0168785627793596	31	0.209949776177341	-0.0168785627793596	48800528	49239300	0.202568263492274	3	1
1	17	4941	308	0.0176786924162224	-0.0826774222750124	23	0.0622176765324026	-0.0918211051925768	49239500	50986900	1	2	1
1	18	187322	14482	0.0647715238080098	-0.0933528890249245	23	0.0622176765324026	-0.0918211051925768	50987181	118731200	1	2	1
1	19	5013	347	0.0384819423707043	-0.0961352566595968	23	0.0622176765324026	-0.0918211051925768	118731600	121164203	1	2	1
1	20	845	17	-0.0954050274435582	-0.0454122797104513	19	-0.101573858261606	NA	121165600	143523400	0.227048560987086	1	0
1	21	327	9	0.0761698395986499	0.0250551792777377	26	0.0622176765324026	NA	143526600	144912700	NA	2	NA
1	22	580	44	0.182454722707409	-0.0207934655833283	30	0.16154597298076	-0.0519025990391124	144913100	145122300	0.133498938633617	3	1
1	23	244028	19133	0.0648754775066068	-0.0936953447389237	23	0.0622176765324026	-0.0918211051925768	145122600	236504500	1	2	1
1	24	18231	1879	0.0274782457568535	-0.0866409054656882	23	0.0622176765324026	-0.0918211051925768	236504928	243366187	1	2	1
1	25	15236	1435	0.0619785798990175	-0.100277033680733	23	0.0622176765324026	-0.0918211051925768	243373274	249218700	1	2	1
