chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	3955	241	-0.0752804175378551	-0.0353083801382063	12	-0.0546118483084392	-0.029587829187935	232900	1977013	1	2	1
1	2	395	17	0.0260027387126134	0.00190655636667147	22	0.0170062642476915	NA	1977205	2095300	0.3	2	NA
1	3	12505	1822	0.0808433707744054	-0.0333909065846133	23	0.0845838553969187	-0.0296489948801353	2095605	6011183	1	2	1
1	4	2825	237	-0.0377900599265831	-0.0315915521149685	12	-0.0546118483084392	-0.029587829187935	6011528	6837800	1	2	1
1	5	3658	440	0.0406772443333566	-0.038908893270243	18	0.0170062642476915	-0.0320741518822364	6837972	7912000	1	2	1
1	6	1571	216	-0.101902814285125	-0.0227383004095113	10	-0.0992193283841817	-0.0305210601658717	7912500	8371186	0.0774017842912439	0	0
1	7	1470	84	0.0594939115077695	-0.0352681645663892	18	0.0170062642476915	-0.0320741518822364	8371700	8809750	1	2	1
1	8	6236	530	-0.0643343201205974	-0.0375080126724287	12	-0.0546118483084392	-0.029587829187935	8809872	10637100	1	2	1
1	9	856	129	0.0911891268455705	-0.0135631390492769	23	0.0845838553969187	-0.0296489948801353	10637274	10887923	1	2	1
1	10	7681	1095	-0.0215510042107251	-0.0314829942927938	18	0.0170062642476915	-0.0320741518822364	10888098	14015426	1	2	1
1	11	3289	458	0.0821326354279469	-0.0332868552750249	23	0.0845838553969187	-0.0296489948801353	14015821	14977400	1	2	1
1	12	8858	945	-0.0259134186352648	-0.0220776390268746	19	0.0170062642476915	-0.0226522886131299	14977700	17777139	1	2	1
1	13	319	5	-0.271934298099194	-0.0568434324093607	5	-0.268661810934818	NA	17777700	17871200	0.3	1	0
1	14	155	25	-0.0709638948902353	0.0184385782785197	14	-0.0546118483084392	-0.00502036528809446	17871600	17915986	1	2	1
1	15	5501	802	0.0546490321638281	-0.0297582576851969	17	0.0170062642476915	-0.0288884608866063	17916326	19516100	1	2	1
1	16	14930	1489	-0.0153835509148652	-0.0260684152110255	19	0.0170062642476915	-0.0226522886131299	19516300	23942500	1	2	1
1	17	1496	103	-0.108724571901715	-0.0387514572743792	10	-0.0992193283841817	-0.0305210601658717	23942802	24391181	0.0774017842912439	0	0
1	18	2806	339	-0.0267411546153138	-0.0350145869785782	18	0.0170062642476915	-0.0320741518822364	24391400	25216062	1	2	1
1	19	705	66	0.135027809970759	-0.0216542308743848	23	0.0845838553969187	-0.0296489948801353	25216400	25420600	1	2	1
1	20	10458	816	-0.037518666162701	-0.0290479203707967	12	-0.0546118483084392	-0.029587829187935	25421139	28602977	1	2	1
1	21	2093	57	-0.1512599199622	-0.0471643793949723	8	-0.149721113675091	-0.0310794849098437	28603445	29218553	0.10882519419454	0	0
1	22	1433	169	-0.0529107905800259	-0.0228630319784355	12	-0.0546118483084392	-0.029587829187935	29218999	29641900	1	2	1
1	23	5427	933	0.106667907770299	-0.032583115554723	23	0.0845838553969187	-0.0296489948801353	29642184	31380696	1	2	1
1	24	2363	430	-0.0494359117171513	-0.0274743242676089	12	-0.0546118483084392	-0.029587829187935	31381100	32076202	1	2	1
1	25	621	50	0.0996898484530609	0.0103100731331572	23	0.0845838553969187	-0.0296489948801353	32076633	32259200	1	2	1
1	26	4403	284	-0.0856265258459752	-0.0366645788986925	10	-0.0992193283841817	-0.0305210601658717	32259363	33558200	0.0774017842912439	0	0
1	27	6387	761	0.0733072149209845	-0.0289684330617056	23	0.0845838553969187	-0.0296489948801353	33558700	35453600	1	2	1
1	28	5149	249	-0.0416394103354662	-0.0443801814217741	12	-0.0546118483084392	-0.029587829187935	35453651	36968984	1	2	1
1	29	3120	483	0.0824860644786121	-0.0360041240746916	23	0.0845838553969187	-0.0296489948801353	36969400	37886468	1	2	1
1	30	2045	103	-0.0509286484888994	-0.0299851025340138	12	-0.0546118483084392	-0.029587829187935	37886700	38488800	1	2	1
1	31	2874	281	0.0923931469452657	-0.0323789004598227	23	0.0845838553969187	-0.0296489948801353	38489005	39329200	1	2	1
1	32	1358	199	-0.130298739063719	-0.0465254644558609	8	-0.149721113675091	-0.0310794849098437	39329400	39729311	0.10882519419454	0	0
1	33	5379	317	-0.0216295980801436	-0.0454743981577713	21	0.0170062642476915	-0.0465221026000316	39729736	41338198	1	2	1
1	34	889	25	-0.0617636788877596	-0.0411314236891412	12	-0.0546118483084392	-0.029587829187935	41338390	41600900	1	2	1
1	35	885	21	0.0261181053070972	-0.0606661756220443	21	0.0170062642476915	-0.0465221026000316	41601205	41863072	1	2	1
1	36	2522	447	0.0990585018618132	-0.0299332058303057	23	0.0845838553969187	-0.0296489948801353	41863560	42610200	1	2	1
1	37	5010	569	0.0151671295429518	-0.0318810187345903	18	0.0170062642476915	-0.0320741518822364	42610500	44084739	1	2	1
1	38	3620	404	-0.0118180748856751	-0.0381670433789554	18	0.0170062642476915	-0.0320741518822364	44085031	45149600	1	2	1
1	39	5856	728	-0.0928256811719909	-0.0329869431773002	10	-0.0992193283841817	-0.0305210601658717	45150010	46886600	0.0774017842912439	0	0
1	40	2655	102	-0.0120825935849624	-0.0358921498070417	18	0.0170062642476915	-0.0320741518822364	46886953	47710154	1	2	1
1	41	499	2	-0.217088705558025	-0.0858096701480227	7	-0.205864090742796	NA	47710600	47856600	0.3	1	0
1	42	266	1	-0.0339438272561992	0.242053715273689	15	-0.0546118483084392	NA	47857000	47935143	0.3	2	NA
1	43	9686	430	0.0372451645200034	-0.0229058118484161	19	0.0170062642476915	-0.0226522886131299	47935400	50810600	1	2	1
1	44	508	1	-0.0247553095459407	0.0314639573549275	22	0.0170062642476915	NA	50811021	50960415	0.3	2	NA
1	45	8551	154	-0.0726866591976747	-0.0354672617361143	12	-0.0546118483084392	-0.029587829187935	50960900	53480800	1	2	1
1	46	4743	320	-0.00304942011159998	-0.0329947737926406	18	0.0170062642476915	-0.0320741518822364	53480972	54873125	1	2	1
1	47	963	136	-0.112332376715822	-0.0145519753150257	10	-0.0992193283841817	-0.0305210601658717	54873600	55156500	0.0774017842912439	0	0
1	48	2604	405	0.00732854336827813	-0.03499619325429	18	0.0170062642476915	-0.0320741518822364	55157000	55920207	1	2	1
1	49	11202	1548	0.0510486297296806	-0.029984975822837	18	0.0170062642476915	-0.0320741518822364	55920290	59213400	1	2	1
1	50	2820	243	0.130877485499258	-0.0297883647869418	23	0.0845838553969187	-0.0296489948801353	59213735	60041900	1	2	1
1	51	6816	761	0.0611350529991243	-0.0313568975794025	18	0.0170062642476915	-0.0320741518822364	60042200	62053400	1	2	1
1	52	242	59	0.0234900519570197	-0.0435075122215048	21	0.0170062642476915	-0.0465221026000316	62053600	62124300	1	2	1
1	53	2819	424	-0.128035446549472	-0.0376616988221024	8	-0.149721113675091	-0.0310794849098437	62124388	62949034	0.10882519419454	0	0
1	54	4202	553	-0.0165066307481041	-0.0249602731199918	16	0.0170062642476915	-0.0268276953484515	62949150	64187620	1	2	1
1	55	4258	359	0.0497998316041402	-0.0322136119441926	18	0.0170062642476915	-0.0320741518822364	64188000	65440168	1	2	1
1	56	1987	259	-0.0328119836204203	-0.0309826928803305	12	-0.0546118483084392	-0.029587829187935	65440600	66037992	1	2	1
1	57	4094	670	0.078828235687235	-0.0270630897638215	23	0.0845838553969187	-0.0296489948801353	66038100	67252622	1	2	1
1	58	958	46	0.00263249543151898	-0.0182176761061898	19	0.0170062642476915	-0.0226522886131299	67252700	67535000	1	2	1
1	59	1922	200	-0.0739512989141722	-0.0352431310024044	12	-0.0546118483084392	-0.029587829187935	67535324	68104110	1	2	1
1	60	8427	743	0.027907147939425	-0.0265347254763214	16	0.0170062642476915	-0.0268276953484515	68104380	70596800	1	2	1
1	61	428	45	-0.0885781027173314	-0.0195700440244686	10	-0.0992193283841817	-0.0305210601658717	70596961	70722400	0.0774017842912439	0	0
1	62	826	22	-0.183370530915735	-0.0324090111762395	8	-0.149721113675091	-0.0310794849098437	70722802	70964148	0.10882519419454	0	0
1	63	2370	243	-0.0419465936224727	-0.0312410963640246	12	-0.0546118483084392	-0.029587829187935	70964600	71667289	1	2	1
1	64	14885	933	0.0205199711181895	-0.0249499873141526	16	0.0170062642476915	-0.0268276953484515	71667800	76121656	1	2	1
1	65	642	120	-0.169723269262575	-0.0358540811131811	8	-0.149721113675091	-0.0310794849098437	76121916	76316387	0.10882519419454	0	0
1	66	6000	533	0.0424451399043815	-0.0383377436438066	18	0.0170062642476915	-0.0320741518822364	76316619	78087023	1	2	1
