chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	152	0	-2.62087895703641	0	20	-2.62311507565506	NA	17400	810900	0.571115512366985	0	0
1	2	328	35	-0.337691438609632	0.0548520608984518	94	-0.354327568820781	-0.021896256445675	813100	913889	1	2	1
1	3	1529	120	-0.114525476115132	0.272351619878908	123	-0.100178973722102	0.262632531229947	914326	1380900	0.18386066587811	3	0
1	4	621	29	-0.198728167231113	-0.0202010214890217	112	-0.201571623021141	-0.000131132395817595	1381200	1567900	1	2	1
1	5	13	0	-2.87895438475544	0	15	-2.90207855137031	NA	1571900	1586100	0.571115512366985	0	0
1	6	96	9	-0.361377264718376	0.0231406324225227	95	-0.354327568820781	NA	1586313	1631200	NA	2	NA
1	7	25	1	-2.23229791953108	-0.552954096582502	28	-2.24234495558243	NA	1635193	1652300	0.571115512366985	0	0
1	8	40	4	-0.507044348015932	0.0789061073464471	78	-0.531255897320746	NA	1652775	1674907	0.4992938699335	1	0
1	9	6547	894	-0.056028736078979	0.259962350905644	131	-0.0305928967776782	0.22581286020154	1675025	3716200	0.571115512366985	3	1
1	10	3294	764	-0.161598820939868	0.262257467431993	114	-0.158755865449753	0.249080797366674	3716700	4834196	0.17904337292992	3	0
1	11	932	130	-0.0222807492454856	0.210714654015685	135	-0.0305928967776782	0.133645990733196	4834436	5105187	0.325017531419344	3	1
1	12	25	0	-1.81741821341242	0	37	-1.82491286351879	NA	5105466	5112959	0.571115512366985	0	0
1	13	210	40	0.0704236176101248	0.135299986609854	152	0.0680333207666682	0.0865455116531429	5113472	5174500	0.453001563032948	3	1
1	14	13	0	-1.60128784343717	0	43	-1.59096848395463	NA	5174814	5178746	0.571115512366985	0	0
1	15	409	15	-0.00689283521477683	-0.0432314668118231	139	-0.0305928967776782	NA	5179060	5297525	0.24932584179628	3	NA
1	16	302	49	-0.45374703525206	0.227914345015059	80	-0.461551570750684	0.131884806045442	5298009	5384523	0.371919308164687	1	0
1	17	3771	495	-0.0283049546833322	0.240636159278892	131	-0.0305928967776782	0.22581286020154	5384859	6487654	0.571115512366985	3	1
1	18	99	0	-1.26800758740516	0	51	-1.25222412690365	NA	6488000	6518239	0.571115512366985	0	0
1	19	3878	441	-0.0422880224979443	0.207666847044853	131	-0.0305928967776782	0.22581286020154	6518300	7657529	0.571115512366985	3	1
1	20	27	1	-1.93603035922679	-0.253226807276597	34	-1.93717854499263	NA	7657882	7665564	0.571115512366985	0	0
1	21	465	75	-0.0735397967068182	0.0484759429849051	128	-0.100178973722102	0.0450766204189805	7665932	7802300	0.242812227841198	3	1
1	22	2943	252	0.0427805982986318	0.238364876180791	150	0.0680333207666682	0.197693668295515	7802500	8668048	0.428567356755568	3	1
1	23	44	1	-1.94724772656701	-0.214892968458221	34	-1.93717854499263	NA	8668500	8684900	0.571115512366985	0	0
1	24	99	12	0.128315469216636	0.112663788662247	165	0.130403643421988	NA	8685200	8713900	0.559867864822446	3	NA
1	25	16	0	-2.0153197685161	0	32	-2.03269612477539	NA	8714600	8719400	0.571115512366985	0	0
