chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
1	1	180	19	0.250128896212322	3.49489344810572	33	0.209138065072417	NA	527000	853428	0.326668907016015	3	NA
1	2	7977	754	0.441219802481177	3.05944513676356	40	0.440829421139437	3.05944513676356	853900	3650016	0.605789423230758	3	0
1	3	8497	976	0.358070954609783	3.13713242032664	38	0.380082885850798	3.12783262962042	3650244	6543424	0.605789423230758	3	0
1	4	1139	91	0.920196545107193	0.0324028468854186	45	0.931720265387684	0.0248545654483342	6543719	6920390	0.594060647868146	5	2
1	5	5068	474	0.389769634367804	0.15223873041865	37	0.380082885850798	0.152166849144971	6920800	8580800	0.585724858994568	3	1
1	6	211	0	0.410243656189054	0	39	0.380082885850798	NA	8581200	8652600	0.601529057398412	3	NA
1	7	3678	192	-0.521154453333551	0.900375058802399	8	-0.526525738392198	0.881864264831004	8652912	9880400	0.605789423230758	1	0
1	8	9164	653	0.359960676683426	0.157268660966958	37	0.380082885850798	0.152166849144971	9880700	12915952	0.585724858994568	3	1
1	9	775	97	-0.569373711839284	0.942616270084893	7	-0.569968049031476	0.851393071298054	12918694	14016800	0.605789423230758	1	0
1	10	938	175	0.364569355007301	3.07427576901763	38	0.380082885850798	3.12783262962042	14017107	14317500	0.605789423230758	3	0
1	11	57106	4430	-0.535456189167247	0.885515026730146	8	-0.526525738392198	0.881864264831004	14317800	33833900	0.605789423230758	1	0
1	12	21828	1235	0.371319561793579	0.148049519458368	37	0.380082885850798	0.152166849144971	33834311	41114900	0.585724858994568	3	1
1	13	4351	323	-0.540639723295802	0.867185009857348	9	-0.526525738392198	0.832263169164607	41115358	42533800	0.605789423230758	1	0
1	14	363	8	0.439713339777503	0.487169948179839	41	0.440829421139437	NA	42534356	42650622	0.605789423230758	3	NA
1	15	41747	3270	1.13843338244873	1.48997466367978	51	1.14092110949918	1.49394566348847	42651000	56627100	0.606690869537414	6	1
1	16	3599	270	1.75844091306545	3.09486815535663	60	1.77330956711236	3.08297027748966	56627300	57787518	0.606690869537414	10	1
1	17	12590	1138	-0.00798464096600216	-0.0929166730075925	23	-0.00325650464476697	-0.0874897376683905	57788000	61949000	1	2	1
1	18	1837	102	-0.528943436906741	0.834461180521137	9	-0.526525738392198	0.832263169164607	61949100	62557976	0.605789423230758	1	0
1	19	53297	4218	-0.00628651234056218	-0.087522636400025	23	-0.00325650464476697	-0.0874897376683905	62558479	80419900	1	2	1
1	20	9522	732	0.0199297024817987	-0.0856594578427604	23	-0.00325650464476697	-0.0874897376683905	80420104	83597885	1	2	1
1	21	209	0	-0.303249265242277	0	18	-0.284676162948231	NA	83598200	83956498	0.374984975251487	1	0
1	22	67575	5859	0.0121916673619938	-0.0893213859769341	23	-0.00325650464476697	-0.0874897376683905	83956770	107081524	1	2	1
1	23	39832	3049	-0.0113539263445675	-0.0874621064923077	23	-0.00325650464476697	-0.0874897376683905	107081800	121166700	1	2	1
1	24	13	0	-0.525894127654951	0	10	-0.526525738392198	NA	121167200	121176532	0.566681053554043	1	0
1	25	398	10	-0.214318032586769	-0.00682517180919057	20	-0.191319298437515	NA	121177000	142586196	NA	2	NA
